ShortName	FullName
LYCPC-C	Lycopodium clavatum subsp. clavatum
LYCPCOM	Lycopodium complanatum
LYCPDEN	Lycopodium dendroideum
LYCPDIG	Lycopodium digitatum
LYCPDUB	Lycopodium dubium
LYCPHIC	Lycopodium hickeyi
LYCPLAG	Lycopodium lagopus
LYCPOBS	Lycopodium obscurum
LYCPSIT	Lycopodium sitchense
LYCP-SP	Lycopodium SPECIES
LYCPTRI	Lycopodium tristachyum
LYCUAME	Lycopus americanus
LYCUA-A	Lycopus americanus subsp. americanus
LYCUA-L	Lycopus americanus subsp. laurentianus
LYCUASP	Lycopus asper
LYCUEUR	Lycopus europaeus
LYCU-SP	Lycopus SPECIES
LYCUUNI	Lycopus uniflorus
LYSIARV	Lysimachia arvensis
LYSIBOR	Lysimachia borealis
LYSICIL	Lysimachia ciliata
LYSIHYB	Lysimachia hybrida
LYSIMAR	Lysimachia maritima
LYSINUM	Lysimachia nummularia
LYSIPUN	Lysimachia punctata
LYSIQUA	Lysimachia quadrifolia
LYSI-SP	Lysimachia SPECIES
LYSITER	Lysimachia terrestris
LYSITHY	Lysimachia thyrsiflora
LYSIVUL	Lysimachia vulgaris
LYTHSAL	Lythrum salicaria
LYTH-SP	Lythrum SPECIES
MACLCOR	Macleaya cordata
MACL-SP	Macleaya SPECIES
MADIGLO	Madia glomerata
MADI-SP	Madia SPECIES
MAIACAN	Maianthemum canadense
MAIARAC	Maianthemum racemosum
MAIAR-R	Maianthemum racemosum subsp. racemosum
MAIA-SP	Maianthemum SPECIES
MAIASTE	Maianthemum stellatum
MAIATRI	Maianthemum trifolium
MALAMON	Malaxis monophyllos
MALAM;B	Malaxis monophyllos var. brachypoda
MALA-SP	Malaxis SPECIES
MALAUNI	Malaxis unifolia
MALUDOM	Malus domestica
MALU-SP	Malus SPECIES
MALVALC	Malva alcea
MALVA-A	Malva alcea subsp. alcea
MALVMOS	Malva moschata
MALVNEG	Malva neglecta
MALVPAR	Malva parviflora
MALVP;P	Malva parviflora var. parviflora
MALVPUS	Malva pusilla
MALV-SP	Malva SPECIES
MALVSYL	Malva sylvestris
MALVS;S	Malva sylvestris var. sylvestris
MALVVER	Malva verticillata
MALVV;V	Malva verticillata var. verticillata
MARR-SP	Marrubium SPECIES
MARRVUL	Marrubium vulgare
MATRDIS	Matricaria discoidea
MATRCHA	Matricaria chamomilla
MATR-SP	Matricaria SPECIES
MEDE-SP	Medeola SPECIES
MEDEVIR	Medeola virginiana
MEDIFAL	Medicago falcata
MEDIF-F	Medicago falcata subsp. falcata
MEDILUP	Medicago lupulina
MEDIPOL	Medicago polymorpha
MEDISAT	Medicago sativa
MEDIS-S	Medicago sativa subsp. sativa
MEDI-SP	Medicago SPECIES
MELALIN	Melampyrum lineare
MELA-SP	Melampyrum SPECIES
MELN-SP	Melanocalyx SPECIES
MELNUNI	Melanocalyx uniflora
MELISMI	Melica smithii
MELI-SP	Melica SPECIES
MELLALB	Melilotus albus
MELLOFF	Melilotus officinalis
MELL-SP	Melilotus SPECIES
MELSOFF	Melissa officinalis
MELSO-O	Melissa officinalis subsp. officinalis
MELS-SP	Melissa SPECIES
MENICAN	Menispermum canadense
MENI-SP	Menispermum SPECIES
MENTARV	Mentha arvensis
MENTCAN	Mentha canadensis
MENT-SP	Mentha SPECIES
MENTSPI	Mentha spicata
MENTS-S	Mentha spicata subsp. spicata
MENY-SP	Menyanthes SPECIES
MENYTRI	Menyanthes trifoliata
MERTMAR	Mertensia maritima
MERTM-M	Mertensia maritima subsp. maritima
MERTPAN	Mertensia paniculata
MERTP;P	Mertensia paniculata var. paniculata
MERT-SP	Mertensia SPECIES
MERTVIR	Mertensia virginica
MICRFOL	Micranthes foliolosa
MICRGAS	Micranthes gaspensis
MICRNIV	Micranthes nivalis
MICR-SP	Micranthes SPECIES
MICRSTE	Micranthes stellaris
MICRS-S	Micranthes stellaris subsp. stellaris
MICRTEN	Micranthes tenuis
MICRVIR	Micranthes virginiensis
MILIEFF	Milium effusum
MILI-SP	Milium SPECIES
MIMURIN	Mimulus ringens
MIMUR;C	Mimulus ringens var. colpophilus
MIMUR;R	Mimulus ringens var. ringens
MIMU-SP	Mimulus SPECIES
MIRAALB	Mirabilis albida
MIRANYC	Mirabilis nyctaginea
MIRA-SP	Mirabilis SPECIES
MISCSAC	Miscanthus sacchariflorus
MISC-SP	Miscanthus SPECIES
MISOORO	Misopates orontium
MISOO-O	Misopates orontium subsp. orontium
MISO-SP	Misopates SPECIES
MITEDIP	Mitella diphylla
MITENUD	Mitella nuda
MITE-SP	Mitella SPECIES
MITCREP	Mitchella repens
MITC-SP	Mitchella SPECIES
MOEHLAT	Moehringia lateriflora
MOEHMAC	Moehringia macrophylla
MOEH-SP	Moehringia SPECIES
MOLICAE	Molinia caerulea
MOLIC-C	Molinia caerulea subsp. caerulea
MOLI-SP	Molinia SPECIES
MONAFIS	Monarda fistulosa
MONAF;F	Monarda fistulosa var. fistulosa
MONAF;L	Monarda fistulosa var. longepetiolata
MONAF;M	Monarda fistulosa var. mollis
MONA-SP	Monarda SPECIES
MONE-SP	Moneses SPECIES
MONEUNI	Moneses uniflora
MONOHYP	Monotropa hypopitys
MONO-SP	Monotropa SPECIES
MONOUNI	Monotropa uniflora
MONTFON	Montia fontana
MONTF-F	Montia fontana subsp. fontana
MONT-SP	Montia SPECIES
MUHLFRO	Muhlenbergia frondosa
MUHLGLO	Muhlenbergia glomerata
MUHLMEX	Muhlenbergia mexicana
MUHLRAC	Muhlenbergia racemosa
MUHLRIC	Muhlenbergia richardsonis
MUHL-SP	Muhlenbergia SPECIES
MUHLSYL	Muhlenbergia sylvatica
MUHLTEN	Muhlenbergia tenuiflora
MUHLUNI	Muhlenbergia uniflora
MUTAARV	Mutarda arvensis
MUTANIG	Mutarda nigra
MUTA-SP	Mutarda SPECIES
MYOSARV	Myosotis arvensis
MYOSA-A	Myosotis arvensis subsp. arvensis
MYOSDIS	Myosotis discolor
MYOSD-D	Myosotis discolor subsp. discolor
MYOSLAX	Myosotis laxa
MYOSL-L	Myosotis laxa subsp. laxa
MYOSSCO	Myosotis scorpioides
MYOSS-S	Myosotis scorpioides subsp. scorpioides
MYOS-SP	Myosotis SPECIES
MYOSSTR	Myosotis stricta
MYOSSYL	Myosotis sylvatica
MYOSS-Y	Myosotis sylvatica subsp. sylvatica
MYOSVER	Myosotis verna
MYRIGAL	Myrica gale
MYRIPEN	Myrica pensylvanica
MYRI-SP	Myrica SPECIES
MYROALT	Myriophyllum alterniflorum
MYROFAR	Myriophyllum farwellii
MYROHET	Myriophyllum heterophyllum
MYROHUM	Myriophyllum humile
MYROSIB	Myriophyllum sibiricum
MYRO-SP	Myriophyllum SPECIES
MYROSPI	Myriophyllum spicatum
MYROTEN	Myriophyllum tenellum
MYROVER	Myriophyllum verticillatum
NABAALB	Nabalus albus
NABAALT	Nabalus altissimus
NABARAC	Nabalus racemosus
NABA-SP	Nabalus SPECIES
NABATRI	Nabalus trifoliolatus
NAJACAN	Najas canadensis
NAJAFLE	Najas flexilis
NAJAGUA	Najas guadalupensis
NAJAG-O	Najas guadalupensis subsp. olivacea
NAJA-SP	Najas SPECIES
NARCPOE	Narcissus poeticus
NARCP-P	Narcissus poeticus subsp. poeticus
NARC-SP	Narcissus SPECIES
NARD-SP	Nardus SPECIES
NARDSTR	Nardus stricta
NASTMIC	Nasturtium microphyllum
NASTOFF	Nasturtium officinale
NAST-SP	Nasturtium SPECIES
NEOTAUR	Neottia auriculata
NEOTBIF	Neottia bifolia
NEOTBOR	Neottia borealis
NEOTCON	Neottia convallarioides
NEOTCOR	Neottia cordata
NEOT-SP	Neottia SPECIES
NEPECAT	Nepeta cataria
NEPE-SP	Nepeta SPECIES
NESLPAN	Neslia paniculata
NESLP-P	Neslia paniculata subsp. paniculata
NESL-SP	Neslia SPECIES
NICAPHY	Nicandra physalodes
NICA-SP	Nicandra SPECIES
NICOLON	Nicotiana longiflora
NICO-SP	Nicotiana SPECIES
NIGEDAM	Nigella damascena
NIGE-SP	Nigella SPECIES
NONE-SP	Nonea SPECIES
NONEVER	Nonea versicolor
NUPHMIC	Nuphar microphylla
NUPH-SP	Nuphar SPECIES
NUPHVAR	Nuphar variegata
NYMPLEI	Nymphaea leibergii
NYMPODO	Nymphaea odorata
NYMPO-O	Nymphaea odorata subsp. odorata
NYMPO-T	Nymphaea odorata subsp. tuberosa
NYMP-SP	Nymphaea SPECIES
NYMHCOR	Nymphoides cordata
NYMHPEL	Nymphoides peltata
NYMH-SP	Nymphoides SPECIES
OCLEACU	Oclemena acuminata
OCLENEM	Oclemena nemoralis
OCLE-SP	Oclemena SPECIES
ODONMUR	Odontarrhena muralis
ODON-SP	Odontarrhena SPECIES
ODOT-SP	Odontites SPECIES
ODOTVUL	Odontites vulgaris
ODOTV-V	Odontites vulgaris subsp. vulgaris
OENOBIE	Oenothera biennis
OENOGAU	Oenothera gaura
OENOGLA	Oenothera glazioviana
OENOGRA	Oenothera grandiflora
OENOOAK	Oenothera oakesiana
OENOPAR	Oenothera parviflora
OENOPER	Oenothera perennis
OENO-SP	Oenothera SPECIES
OENOTET	Oenothera tetragona
OENOVIL	Oenothera villosa
OENOV-V	Oenothera villosa subsp. villosa
OMALNOR	Omalotheca norvegica
OMAL-SP	Omalotheca SPECIES
OMALSUP	Omalotheca supina
OMALSYL	Omalotheca sylvatica
OMPH-SP	Omphalodes SPECIES
OMPHVER	Omphalodes verna
ONOB-SP	Onobrychis SPECIES
ONOBVIC	Onobrychis viciifolia
ONOCPEN	Onoclea pensylvatica
ONOCSEN	Onoclea sensibilis
ONOCS;S	Onoclea sensibilis var. sensibilis
ONOC-SP	Onoclea SPECIES
ONOPACA	Onopordum acanthium
ONOPA-A	Onopordum acanthium subsp. acanthium
ONOP-SP	Onopordum SPECIES
OPHIPUS	Ophioglossum pusillum
OPHI-SP	Ophioglossum SPECIES
OREO-SP	Oreojuncus SPECIES
OREOTRI	Oreojuncus trifidus
OREMLAB	Oreomecon labradorica
OREMLAP	Oreomecon lapponica
OREML-L	Oreomecon lapponicum subsp. lapponicum
OREM-SP	Oreomecon SPECIES
ORIG-SP	Origanum SPECIES
ORIGVUL	Origanum vulgare
ORIGV-V	Origanum vulgare subsp. vulgare
ORNI-SP	Ornithogalum SPECIES
ORNIUMB	Ornithogalum umbellatum
ORNIU-U	Ornithogalum umbellatum subsp. umbellatum
OROB-SP	Orobanche SPECIES
OROBUNI	Orobanche uniflora
ORTHSEC	Orthilia secunda
ORTH-SP	Orthilia SPECIES
ORYZASP	Oryzopsis asperifolia
ORYZ-SP	Oryzopsis SPECIES
OSMOBER	Osmorhiza berteroi
OSMOCLA	Osmorhiza claytonii
OSMODEP	Osmorhiza depauperata
OSMOLON	Osmorhiza longistylis
OSMO-SP	Osmorhiza SPECIES
OSMUCLA	Osmunda claytoniana
OSMU-SP	Osmunda SPECIES
OSMUSPE	Osmunda spectabilis
OSMNCIN	Osmundastrum cinnamomeum
OSMNC-C	Osmundastrum cinnamomeum subsp. cinnamomeum
OSMN-SP	Osmundastrum SPECIES
OSTR-SP	Ostrya SPECIES
OSTRVIR	Ostrya virginiana
OSTRV-V	Ostrya virginiana subsp. virginiana
OXALCOR	Oxalis corniculata
OXALDIL	Oxalis dillenii
OXALMON	Oxalis montana
OXAL-SP	Oxalis SPECIES
OXALSTR	Oxalis stricta
OXYBGLA	Oxybasis glauca
OXYBRUB	Oxybasis rubra
OXYBR;R	Oxybasis rubra var. rubra
OXYBSAL	Oxybasis salina
OXYB-SP	Oxybasis SPECIES
OXYBURB	Oxybasis urbica
OXYRDIG	Oxyria digyna
OXYR-SP	Oxyria SPECIES
OXYTBOR	Oxytropis borealis
OXYTB;H	Oxytropis borealis var. hudsonica
OXYTB;V	Oxytropis borealis var. viscida
OXYTCAM	Oxytropis campestris
OXYTC;J	Oxytropis campestris var. johannensis
OXYTC;M	Oxytropis campestris var. minor
OXYTDEF	Oxytropis deflexa
OXYTD;F	Oxytropis deflexa var. foliolosa
OXYTMAY	Oxytropis maydelliana
OXYTNIG	Oxytropis nigrescens
OXYTN;U	Oxytropis nigrescens var. uniflora
OXYTPOD	Oxytropis podocarpa
OXYT-SP	Oxytropis SPECIES
PACKAUR	Packera aurea
PACKCYM	Packera cymbalaria
PACKIND	Packera indecora
PACKOBO	Packera obovata
PACKPAU	Packera pauciflora
PACKPAP	Packera paupercula
PACKP;P	Packera paupercula var. paupercula
PACKSCH	Packera schweinitziana
PACK-SP	Packera SPECIES
PALUAPA	Palustricodon aparinoides
PALU-SP	Palustricodon SPECIES
PALUULI	Palustricodon uliginosus
PANAQUI	Panax quinquefolius
PANA-SP	Panax SPECIES
PANATRI	Panax trifolius
PANICAP	Panicum capillare
PANIDIC	Panicum dichotomiflorum
PANID-D	Panicum dichotomiflorum subsp. dichotomiflorum
PANIFLE	Panicum flexile
PANIGAT	Panicum gattingeri
PANIMIL	Panicum miliaceum
PANIPHI	Panicum philadelphicum
PANI-SP	Panicum SPECIES
PANIVIR	Panicum virgatum
PAPADUB	Papaver dubium
PAPAD-D	Papaver dubium subsp. dubium
PAPARHO	Papaver rhoeas
PAPAR-R	Papaver rhoeas subsp. rhoeas
PAPASOM	Papaver somniferum
PAPAS-S	Papaver somniferum subsp. somniferum
PAPA-SP	Papaver SPECIES
PARIPEN	Parietaria pensylvanica
PARI-SP	Parietaria SPECIES
PARNGLA	Parnassia glauca
PARNKOT	Parnassia kotzebuei
PARNPAL	Parnassia palustris
PARNP;P	Parnassia palustris var. palustris
PARNPAR	Parnassia parviflora
PARN-SP	Parnassia SPECIES
PAROCIL	Parogonum ciliinode
PARO-SP	Parogonum SPECIES
PARYFAS	Paronychia fastigiata
PARYF;F	Paronychia fastigiata var. fastigiata
PARY-SP	Paronychia SPECIES
PARTINS	Parthenocissus inserta
PARTQUI	Parthenocissus quinquefolia
PART-SP	Parthenocissus SPECIES
PASTSAT	Pastinaca sativa
PASTS-S	Pastinaca sativa subsp. sativa
PAST-SP	Pastinaca SPECIES
PATIRAC	Patis racemosa
PATI-SP	Patis SPECIES
PEDICAN	Pedicularis canadensis
PEDICAP	Pedicularis capitata
PEDIFLA	Pedicularis flammea
PEDIGRO	Pedicularis groenlandica
PEDIHIR	Pedicularis hirsuta
PEDILAB	Pedicularis labradorica
PEDILAN	Pedicularis lanata
PEDILAP	Pedicularis lapponica
PEDINOV	Pedicularis novaiae-zemliae
PEDIPAL	Pedicularis palustris
PEDIP-P	Pedicularis palustris subsp. palustris
PEDI-SP	Pedicularis SPECIES
PEDISUD	Pedicularis sudetica
PEDIS-I	Pedicularis sudetica subsp. interior
PELT-SP	Peltandra SPECIES
PELTVIR	Peltandra virginica
PENSDIG	Penstemon digitalis
PENSHIR	Penstemon hirsutus
PENS-SP	Penstemon SPECIES
PENTBRI	Pentanema britannica
PENT-SP	Pentanema SPECIES
PENHSED	Penthorum sedoides
PENH-SP	Penthorum SPECIES
PERSAMP	Persicaria amphibia
PERSARI	Persicaria arifolia
PERSCAR	Persicaria careyi
PERSHYD	Persicaria hydropiper
PERSHYR	Persicaria hydropiperoides
PERSLAP	Persicaria lapathifolia
PERSMAC	Persicaria maculosa
PERSM;M	Persicaria maculosa var. maculosa
PERSMIN	Persicaria minor
PERSORI	Persicaria orientalis
PERSPEN	Persicaria pensylvanica
PERSPUN	Persicaria punctata
PERSROB	Persicaria robustior
PERSSAG	Persicaria sagittata
PERS-SP	Persicaria SPECIES
PERSVIR	Persicaria virginiana
PETAFRI	Petasites frigidus
PETAF;P	Petasites frigidus var. palmatus
PETAF;S	Petasites frigidus var. sagittatus
PETAF;V	Petasites frigidus var. vitifolius
PETA-SP	Petasites SPECIES
PETRRUP	Petrosedum rupestre
PETR-SP	Petrosedum SPECIES
PHALARU	Phalaris arundinacea
PHALCAN	Phalaris canariensis
PHAL-SP	Phalaris SPECIES
PHEDAIZ	Phedimus aizoon
PHEDA;A	Phedimus aizoon var. aizoon
PHEDHYB	Phedimus hybridus
PHED-SP	Phedimus SPECIES
PHEDSPU	Phedimus spurius
PHEGCON	Phegopteris connectilis
PHEGEXC	Phegopteris excelsior
PHEGHEX	Phegopteris hexagonoptera
PHEG-SP	Phegopteris SPECIES
PHELAMU	Phellodendron amurense
PHEL-SP	Phellodendron SPECIES
PHILCOR	Philadelphus coronarius
PHIL-SP	Philadelphus SPECIES
PHIPALG	Phippsia algida
PHIPCON	Phippsia concinna
PHIP-SP	Phippsia SPECIES
PHLEALP	Phleum alpinum
PHLEPRA	Phleum pratense
PHLE-SP	Phleum SPECIES
PHLODIV	Phlox divaricata
PHLOD-D	Phlox divaricata subsp. divaricata
PHLOMAC	Phlox maculata
PHLOPAN	Phlox paniculata
PHLO-SP	Phlox SPECIES
PHLOSTO	Phlox stolonifera
PHLOSUB	Phlox subulata
PHRAAUS	Phragmites australis
PHRAA-A	Phragmites australis subsp. americanus
PHRAA-U	Phragmites australis subsp. australis
PHRA-SP	Phragmites SPECIES
PHRYLEP	Phryma leptostachya
PHRY-SP	Phryma SPECIES
PHYLCAE	Phyllodoce caerulea
PHYL-SP	Phyllodoce SPECIES
PHYSHET	Physalis heterophylla
PHYS-SP	Physalis SPECIES
PHYAARC	Physaria arctica
PHYA-SP	Physaria SPECIES
PHYOOPU	Physocarpus opulifolius
PHYO-SP	Physocarpus SPECIES
PHYT-SP	Physostegia SPECIES
PHYTVIR	Physostegia virginiana
PHYTV-V	Physostegia virginiana subsp. virginiana
PHYCAME	Phytolacca americana
PHYCA;A	Phytolacca americana var. americana
PHYC-SP	Phytolacca SPECIES
PICEABI	Picea abies
PICEA;A	Picea abies var. abies
PICELAX	Picea laxa
PICEMAR	Picea mariana
PICERUB	Picea rubens
PICE-SP	Picea SPECIES
PILEPUM	Pilea pumila
PILE-SP	Pilea SPECIES
PILOAUR	Pilosella aurantiaca
PILOA-A	Pilosella aurantiaca subsp. aurantiaca
PILOCAE	Pilosella caespitosa
PILOC-C	Pilosella caespitosa subsp. caespitosa
PILOFLA	Pilosella flagellaris
PILOF-F	Pilosella flagellaris subsp. flagellaris
PILOOFF	Pilosella officinarum
PILOO-O	Pilosella officinarum subsp. officinarum
PILOPIL	Pilosella piloselloides
PILOP-P	Pilosella piloselloides subsp. piloselloides
PILO-SP	Pilosella SPECIES
PIMPSAX	Pimpinella saxifraga
PIMPS-S	Pimpinella saxifraga subsp. saxifraga
PIMP-SP	Pimpinella SPECIES
PING-SP	Pinguicula SPECIES
PINGVIL	Pinguicula villosa
PINGVUL	Pinguicula vulgaris
PINGV-V	Pinguicula vulgaris subsp. vulgaris
PINUBAN	Pinus banksiana
PINURES	Pinus resinosa
PINURIG	Pinus rigida
PINU-SP	Pinus SPECIES
PINUSTR	Pinus strobus
PIPTCAN	Piptatheropsis canadensis
PIPTPUN	Piptatheropsis pungens
PIPT-SP	Piptatheropsis SPECIES
PLAGSCO	Plagiobothrys scouleri
PLAGS;H	Plagiobothrys scouleri var. hispidulus
PLAG-SP	Plagiobothrys SPECIES
PLANERI	Plantago eriopoda
PLANIND	Plantago indica
PLANLAN	Plantago lanceolata
PLANMAJ	Plantago major
PLANM-M	Plantago major subsp. major
PLANMAR	Plantago maritima
PLANM-A	Plantago maritima subsp. maritima
PLANMED	Plantago media
PLANM-E	Plantago media subsp. media
PLANRUG	Plantago rugelii
PLAN-SP	Plantago SPECIES
PLATAQU	Platanthera aquilonis
PLATBLE	Platanthera blephariglottis
PLATB;B	Platanthera blephariglottis var. blephariglottis
PLATCLA	Platanthera clavellata
PLATDIL	Platanthera dilatata
PLATD;D	Platanthera dilatata var. dilatata
PLATFLA	Platanthera flava
PLATF;H	Platanthera flava var. herbiola
PLATGRA	Platanthera grandiflora
PLATHOO	Platanthera hookeri
PLATHUR	Platanthera huronensis
PLATLAC	Platanthera lacera
PLATOBT	Platanthera obtusata
PLATORB	Platanthera orbiculata
PLATO;M	Platanthera orbiculata var. macrophylla
PLATO;O	Platanthera orbiculata var. orbiculata
PLATPSY	Platanthera psycodes
PLAT-SP	Platanthera SPECIES
PLATUNA	Platanthera unalascensis
PLEUSAB	Pleuropogon sabinei
PLEU-SP	Pleuropogon SPECIES
POA ALP	Poa alpigena
POA ALI	Poa alpina
POA ALS	Poa alsodes
POA ANN	Poa annua
POA ARC	Poa arctica
POA A-A	Poa arctica subsp. arctica
POA ARI	Poa arida
POA AUT	Poa autumnalis
POA COM	Poa compressa
POA FLE	Poa flexuosa
POA F-C	Poa flexuosa subsp. consauliae
POA F-F	Poa flexuosa subsp. fernaldiana
POA GLA	Poa glauca
POA G-G	Poa glauca subsp. glauca
POA HAR	Poa hartzii
POA HUM	Poa humilis
POA CHA	Poa chaixii
POA INT	Poa interior
POA NEM	Poa nemoralis
POA PAL	Poa palustris
POA PRA	Poa pratensis
POA P-P	Poa pratensis subsp. pratensis
POA SEC	Poa secunda
POA S-S	Poa secunda subsp. secunda
POA -SP	Poa SPECIES
POA TOL	Poa tolmatchewii
POA TRI	Poa trivialis
PODOPEL	Podophyllum peltatum
PODO-SP	Podophyllum SPECIES
PODSCER	Podostemum ceratophyllum
PODS-SP	Podostemum SPECIES
POGOOPH	Pogonia ophioglossoides
POGO-SP	Pogonia SPECIES
POLECAE	Polemonium caeruleum
POLEC-C	Polemonium caeruleum subsp. caeruleum
POLEREP	Polemonium reptans
POLE-SP	Polemonium SPECIES
POLEVAN	Polemonium vanbruntiae
POLYBIF	Polygonatum biflorum
POLYMUL	Polygonatum multiflorum
POLYPUB	Polygonatum pubescens
POLY-SP	Polygonatum SPECIES
POLGACH	Polygonum achoreum
POLGA;F	Polygonum alpinum var. frigidum
POLGARE	Polygonum arenastrum
POLGART	Polygonum articulatum
POLGAVI	Polygonum aviculare
POLGBUX	Polygonum buxiforme
POLGDOU	Polygonum douglasii
POLGERE	Polygonum erectum
POLGFOW	Polygonum fowleri
POLGF-F	Polygonum fowleri subsp. fowleri
POLGF-H	Polygonum fowleri subsp. hudsonianum
POLGNEG	Polygonum neglectum
POLGRAI	Polygonum raii
POLGRAM	Polygonum ramosissimum
POLGR-P	Polygonum ramosissimum subsp. prolificum
POLGR-R	Polygonum ramosissimum subsp. ramosissimum
POLGRUR	Polygonum rurivagum
POLG-SP	Polygonum SPECIES
POLPAPP	Polypodium appalachianum
POLPSIB	Polypodium sibiricum
POLP-SP	Polypodium SPECIES
POLPVIR	Polypodium virginianum
POLOMON	Polypogon monspeliensis
POLO-SP	Polypogon SPECIES
POLSACR	Polystichum acrostichoides
POLSA;A	Polystichum acrostichoides var. acrostichoides
POLSBRA	Polystichum braunii
POLSLON	Polystichum lonchitis
POLSSCO	Polystichum scopulinum
POLS-SP	Polystichum SPECIES
PONTCOR	Pontederia cordata
PONT-SP	Pontederia SPECIES
POPUBAL	Populus balsamifera
POPUDEL	Populus deltoides
POPUD-D	Populus deltoides subsp. deltoides
POPUGRA	Populus grandidentata
POPU-SP	Populus SPECIES
POPUTRE	Populus tremuloides
PORTOLE	Portulaca oleracea
PORTO;O	Portulaca oleracea var. oleracea
PORT-SP	Portulaca SPECIES
POTAALP	Potamogeton alpinus
POTAA-A	Potamogeton alpinus subsp. alpinus
POTAAMP	Potamogeton amplifolius
POTABER	Potamogeton berchtoldii
POTAB-B	Potamogeton berchtoldii subsp. berchtoldii
POTAB-G	Potamogeton berchtoldii subsp. gemmiparus
POTACON	Potamogeton confervoides
POTACRI	Potamogeton crispus
POTAEPI	Potamogeton epihydrus
POTAFOL	Potamogeton foliosus
POTAF-F	Potamogeton foliosus subsp. foliosus
POTAFRI	Potamogeton friesii
POTAGRA	Potamogeton gramineus
POTAILL	Potamogeton illinoensis
POTANAT	Potamogeton natans
POTANOD	Potamogeton nodosus
POTAOAK	Potamogeton oakesianus
POTAOBT	Potamogeton obtusifolius
POTAPER	Potamogeton perfoliatus
POTAPRA	Potamogeton praelongus
POTAPUS	Potamogeton pusillus
POTARIC	Potamogeton richardsonii
POTAROB	Potamogeton robbinsii
POTASIB	Potamogeton sibiricus
POTA-SP	Potamogeton SPECIES
POTASPI	Potamogeton spirillus
POTASTR	Potamogeton strictifolius
POTAVAS	Potamogeton vaseyi
POTAZOS	Potamogeton zosteriformis
POTEANG	Potentilla anglica
POTEARG	Potentilla argentea
POTEBIM	Potentilla bimundorum
POTEBIP	Potentilla bipinnatifida
POTECRA	Potentilla crantzii
POTEGRA	Potentilla gracilis
POTEG;F	Potentilla gracilis var. fastigiata
POTEHIP	Potentilla hippiana
POTEHYP	Potentilla hyparctica
POTEH-H	Potentilla hyparctica subsp. hyparctica
POTECHA	Potentilla chamissonis
POTEINC	Potentilla inclinata
POTELIT	Potentilla litoralis
POTENIV	Potentilla nivea
POTENOR	Potentilla norvegica
POTEPEN	Potentilla pensylvanica
POTEPUL	Potentilla pulchella
POTEPUC	Potentilla pulcherrima
POTEREC	Potentilla recta
POTER-R	Potentilla recta subsp. recta
POTEREP	Potentilla reptans
POTER;R	Potentilla reptans var. reptans
POTESIM	Potentilla simplex
POTE-SP	Potentilla SPECIES
POTESUB	Potentilla subvahliana
POTETHU	Potentilla thuringiaca
POTEVAH	Potentilla vahliana
PRIMEGA	Primula egaliksensis
PRIMLAU	Primula laurentiana
PRIMMIS	Primula mistassinica
PRIM-SP	Primula SPECIES
PRIMSTR	Primula stricta
PRIMVER	Primula veris
PRIMV-V	Primula veris subsp. veris
PROSPAL	Proserpinaca palustris
PROSP;P	Proserpinaca palustris var. palustris
PROS-SP	Proserpinaca SPECIES
PRUN-SP	Prunella SPECIES
PRUNVUL	Prunella vulgaris
PRUNV-L	Prunella vulgaris subsp. lanceolata
PRUNV-V	Prunella vulgaris subsp. vulgaris
PRUUAME	Prunus americana
PRUUCER	Prunus cerasus
PRUUDOM	Prunus domestica
PRUUNIG	Prunus nigra
PRUUPEN	Prunus pensylvanica
PRUUPUM	Prunus pumila
PRUUP;D	Prunus pumila var. depressa
PRUUSER	Prunus serotina
PRUUS;S	Prunus serotina var. serotina
PRUU-SP	Prunus SPECIES
PRUUSUS	Prunus susquehanae
PRUUVIR	Prunus virginiana
PRUUV;V	Prunus virginiana var. virginiana
PSAMMUR	Psammophiliella muralis
PSAM-SP	Psammophiliella SPECIES
PSEUMAC	Pseudognaphalium macounii
PSEUOBT	Pseudognaphalium obtusifolium
PSEU-SP	Pseudognaphalium SPECIES
PSEDALB	Pseudorchis albida
PSED-SP	Pseudorchis SPECIES
PTEL-SP	Ptelea SPECIES
PTELTRI	Ptelea trifoliata
PTELT-T	Ptelea trifoliata subsp. trifoliata
PTERLAT	Pteridium latiusculum
PTERL-L	Pteridium latiusculum subsp. latiusculum
PTER-SP	Pteridium SPECIES
PTEOAND	Pterospora andromedea
PTEO-SP	Pterospora SPECIES
PUCCAND	Puccinellia andersonii
PUCCANG	Puccinellia angustata
PUCCDIS	Puccinellia distans
PUCCMAR	Puccinellia maritima
PUCCNUT	Puccinellia nutkaensis
PUCCNUA	Puccinellia nuttalliana
PUCCPHR	Puccinellia phryganodes
PUCCPUM	Puccinellia pumila
PUCC-SP	Puccinellia SPECIES
PUCCTEN	Puccinellia tenella
PUCCVAG	Puccinellia vaginata
PUCCVAH	Puccinellia vahliana
PULMOFF	Pulmonaria officinalis
PULMO-O	Pulmonaria officinalis subsp. officinalis
PULM-SP	Pulmonaria SPECIES
PYCN-SP	Pycnanthemum SPECIES
PYCNTEN	Pycnanthemum tenuifolium
PYCNVIR	Pycnanthemum virginianum
PYROAME	Pyrola americana
PYROASA	Pyrola asarifolia
PYROA-A	Pyrola asarifolia subsp. asarifolia
PYROELL	Pyrola elliptica
PYROGRA	Pyrola grandiflora
PYROCHL	Pyrola chlorantha
PYROMIN	Pyrola minor
PYRO-SP	Pyrola SPECIES
QUERALB	Quercus alba
