ShortName	FullName
FEST-SP	Festuca SPECIES
FESTSUP	Festuca supina
FESTVAL	Festuca valesiaca
FESTVER	Festuca versicolor
FESTV-V	Festuca versicolor subsp. versicolor
FICACAL	Ficaria calthifolia
FICA*VE	Ficaria calthifolia × F. verna subsp. verna
FICA-SP	Ficaria SPECIES
FICAVER	Ficaria verna
FICAV-V	Ficaria verna subsp. verna
FICUCAR	Ficus carica
FICU-SP	Ficus SPECIES
FILA*IN	Filago ×intermedia
FILA*MI	Filago ×mixta
FILAARV	Filago arvensis
FILAGER	Filago germanica
FILA#GE	Filago germanica agg.
FILALUT	Filago lutescens
FILAMIN	Filago minima
FILAPYR	Filago pyramidata
FILA-SP	Filago SPECIES
FILIKAM	Filipendula kamtschatica
FILI-SP	Filipendula SPECIES
FILIULM	Filipendula ulmaria
FILIU-P	Filipendula ulmaria subsp. picbaueri
FILIU-U	Filipendula ulmaria subsp. ulmaria
FILIVUL	Filipendula vulgaris
FOEN-SP	Foeniculum SPECIES
FOENVUL	Foeniculum vulgare
FORS*IN	Forsythia ×intermedia
FORS-SP	Forsythia SPECIES
FORSSUS	Forsythia suspensa
FRAG*AN	Fragaria ×ananassa
FRAG*BI	Fragaria ×bifera
FRAG*IN	Fragaria ×intermedia
FRAG*NE	Fragaria ×neglecta
FRAGMOS	Fragaria moschata
FRAG-SP	Fragaria SPECIES
FRAGVES	Fragaria vesca
FRAGVIR	Fragaria viridis
FRAGV-V	Fragaria viridis subsp. viridis
FRANALN	Frangula alnus
FRAN-SP	Frangula SPECIES
FRAXAME	Fraxinus americana
FRAX#AM	Fraxinus americana agg.
FRAXANG	Fraxinus angustifolia
FRAXA-D	Fraxinus angustifolia subsp. danubialis
FRAXEXC	Fraxinus excelsior
FRAXORN	Fraxinus ornus
FRAXPEN	Fraxinus pennsylvanica
FRAX-SP	Fraxinus SPECIES
FRITIMP	Fritillaria imperialis
FRITMEL	Fritillaria meleagris
FRIT-SP	Fritillaria SPECIES
FUMAPRO	Fumana procumbens
FUMA-SP	Fumana SPECIES
FUMRCAP	Fumaria capreolata
FUMROFF	Fumaria officinalis
FUMRO-O	Fumaria officinalis subsp. officinalis
FUMRO-W	Fumaria officinalis subsp. wirtgenii
FUMRPAR	Fumaria parviflora
FUMRROS	Fumaria rostellata
FUMRSCH	Fumaria schleicheri
FUMR-SP	Fumaria SPECIES
FUMRVAI	Fumaria vaillantii
FUMRV-S	Fumaria vaillantii subsp. schrammii
FUMRV-V	Fumaria vaillantii subsp. vaillantii
GAGEBOH	Gagea bohemica
GAGEB-B	Gagea bohemica subsp. bohemica
GAGEB-S	Gagea bohemica subsp. saxatilis
GAGELUT	Gagea lutea
GAGEMIN	Gagea minima
GAGEPRA	Gagea pratensis
GAGE#PR	Gagea pratensis agg.
GAGEPUS	Gagea pusilla
GAGE-SP	Gagea SPECIES
GAGETRA	Gagea transversalis
GAGEVIL	Gagea villosa
GAIL*GR	Gaillardia ×grandiflora
GAILPUL	Gaillardia pulchella
GAIL-SP	Gaillardia SPECIES
GALAELW	Galanthus elwesii
GALANIV	Galanthus nivalis
GALA-SP	Galanthus SPECIES
GALTCAN	Galatella cana
GALTLIN	Galatella linosyris
GALT-SP	Galatella SPECIES
GALEOFF	Galega officinalis
GALE-SP	Galega SPECIES
GALOARG	Galeobdolon argentatum
GALOLUT	Galeobdolon luteum
GALOMON	Galeobdolon montanum
GALO-SP	Galeobdolon SPECIES
GALP*CA	Galeopsis ×carinthiaca
GALP*LU	Galeopsis ×ludwigii
GALP*PO	Galeopsis ×polychroma
GALPANG	Galeopsis angustifolia
GALPBIF	Galeopsis bifida
GALPLAD	Galeopsis ladanum
GALP#LA	Galeopsis ladanum agg.
GALPPER	Galeopsis pernhofferi
GALPPUB	Galeopsis pubescens
GALPSEG	Galeopsis segetum
GALP-SP	Galeopsis SPECIES
GALPSPE	Galeopsis speciosa
GALPTET	Galeopsis tetrahit
GALP#TE	Galeopsis tetrahit agg.
GALIPAR	Galinsoga parviflora
GALIQUA	Galinsoga quadriradiata
GALI-SP	Galinsoga SPECIES
GALU*PO	Galium ×pomeranicum
GALUALB	Galium album
GALUA-A	Galium album subsp. album
GALUA-P	Galium album subsp. pycnotrichum
GALUAPA	Galium aparine
GALU#AP	Galium aparine agg.
GALUAUS	Galium austriacum
GALUBOR	Galium boreale
GALUB-B	Galium boreale subsp. boreale
GALUB-E	Galium boreale subsp. exoletum
GALUELO	Galium elongatum
GALUGLA	Galium glaucum
GALUINT	Galium intermedium
GALUMOL	Galium mollugo
GALU#MO	Galium mollugo agg.
GALUMUR	Galium murale
GALUODO	Galium odoratum
GALUPAL	Galium palustre
GALU#PA	Galium palustre agg.
GALUPAR	Galium parisiense
GALUP;L	Galium parisiense var. leiocarpum
GALUP;P	Galium parisiense var. parisiense
GALUPUM	Galium pumilum
GALU#PU	Galium pumilum agg.
GALURIV	Galium rivale
GALUROT	Galium rotundifolium
GALURUB	Galium rubioides
GALUSAX	Galium saxatile
GALU-SP	Galium SPECIES
GALUSPU	Galium spurium
GALUS-S	Galium spurium subsp. spurium
GALUS;E	Galium spurium var. echinospermum
GALUS;S	Galium spurium var. spurium
GALUSUD	Galium sudeticum
GALUSYL	Galium sylvaticum
GALUTRI	Galium tricornutum
GALUULI	Galium uliginosum
GALUVAL	Galium valdepilosum
GALUVER	Galium verrucosum
GALUVEU	Galium verum
GALU#VE	Galium verum agg.
GALUWIR	Galium wirtgenii
GAST-SP	Gastridium SPECIES
GASTVEN	Gastridium ventricosum
GAUDFRA	Gaudinia fragilis
GAUD-SP	Gaudinia SPECIES
GAURLIN	Gaura lindheimeri
GAUR-SP	Gaura SPECIES
GENIGER	Genista germanica
GENIPIL	Genista pilosa
GENISAG	Genista sagittalis
GENI-SP	Genista SPECIES
GENITIN	Genista tinctoria
GENTACA	Gentiana acaulis
GENTASC	Gentiana asclepiadea
GENTCRU	Gentiana cruciata
GENTLUT	Gentiana lutea
GENTPAN	Gentiana pannonica
GENTPNE	Gentiana pneumonanthe
GENTPUN	Gentiana punctata
GENT-SP	Gentiana SPECIES
GENTVER	Gentiana verna
GENTV-V	Gentiana verna subsp. verna
GENA*AU	Gentianella ×austroamarella
GENAAMA	Gentianella amarella
GENAA-A	Gentianella amarella subsp. amarella
GENAA-L	Gentianella amarella subsp. lingulata
GENACAM	Gentianella campestris
GENA*GE	Gentianella campestris × G. germanica subsp. germanica
GENA*PR	Gentianella campestris × G. praecox subsp. bohemica
GENAC-B	Gentianella campestris subsp. baltica
GENAC-C	Gentianella campestris subsp. campestris
GENAC-S	Gentianella campestris subsp. suecica
GENAGER	Gentianella germanica
GENAG-G	Gentianella germanica subsp. germanica
GENA*PA	Gentianella germanica subsp. germanica × G. praecox subsp. bohemica
GENAG-S	Gentianella germanica subsp. solstitialis
GENALUT	Gentianella lutescens
GENAL-C	Gentianella lutescens subsp. carpatica
GENAL-L	Gentianella lutescens subsp. lutescens
GENAOBT	Gentianella obtusifolia
GENAO-N	Gentianella obtusifolia subsp. norica
GENAO-S	Gentianella obtusifolia subsp. sturmiana
GENA*PE	Gentianella obtusifolia subsp. sturmiana × G. praecox subsp. bohemica
GENAPRA	Gentianella praecox
GENAP-B	Gentianella praecox subsp. bohemica
GENAP-P	Gentianella praecox subsp. praecox
GENA-SP	Gentianella SPECIES
GENNCIL	Gentianopsis ciliata
GENN-SP	Gentianopsis SPECIES
GERAAEQ	Geranium aequale
GERABOH	Geranium bohemicum
GERACOL	Geranium columbinum
GERADIS	Geranium dissectum
GERADIV	Geranium divaricatum
GERAIBE	Geranium ibericum
GERALUC	Geranium lucidum
GERAMAC	Geranium macrorrhizum
GERAMOL	Geranium molle
GERA#MO	Geranium molle agg.
GERAM-M	Geranium molle subsp. molle
GERAPAL	Geranium palustre
GERAPHA	Geranium phaeum
GERAP;L	Geranium phaeum var. lividum
GERAPRA	Geranium pratense
GERAPUR	Geranium purpureum
GERAPUS	Geranium pusillum
GERAPYR	Geranium pyrenaicum
GERAREF	Geranium reflexum
GERAROB	Geranium robertianum
GERA#RO	Geranium robertianum agg.
GERAROT	Geranium rotundifolium
GERASAN	Geranium sanguineum
GERASIB	Geranium sibiricum
GERA-SP	Geranium SPECIES
GERASYL	Geranium sylvaticum
GERAS;A	Geranium sylvaticum var. alpestre
GERATHU	Geranium thunbergii
GERAVER	Geranium versicolor
GEUM*IN	Geum ×intermedium
GEUM*SP	Geum ×spurium
GEUM*SU	Geum ×sudeticum
GEUMALE	Geum aleppicum
GEUMCOC	Geum coccineum
GEUMMAC	Geum macrophyllum
GEUMMON	Geum montanum
GEUMRIV	Geum rivale
GEUM-SP	Geum SPECIES
GEUMURB	Geum urbanum
GILIACH	Gilia achilleifolia
GILICAP	Gilia capitata
GILI-SP	Gilia SPECIES
GILITRI	Gilia tricolor
GINKBIL	Ginkgo biloba
GINK-SP	Ginkgo SPECIES
GLADCOM	Gladiolus communis
GLADHOR	Gladiolus hortulanus
GLADIMB	Gladiolus imbricatus
GLADPAL	Gladiolus palustris
GLAD-SP	Gladiolus SPECIES
GLAUCOR	Glaucium corniculatum
GLAUFLA	Glaucium flavum
GLAU-SP	Glaucium SPECIES
GLAXMAR	Glaux maritima
GLAX-SP	Glaux SPECIES
GLEBCOR	Glebionis coronaria
GLEBSEG	Glebionis segetum
GLEB-SP	Glebionis SPECIES
GLED-SP	Gleditsia SPECIES
GLEDTRI	Gleditsia triacanthos
GLECHED	Glechoma hederacea
GLECHIR	Glechoma hirsuta
GLEC-SP	Glechoma SPECIES
GLOBBIS	Globularia bisnagarica
GLOB-SP	Globularia SPECIES
GLYC*PE	Glyceria ×pedicellata
GLYCDEC	Glyceria declinata
GLYC*FL	Glyceria declinata × G. fluitans
GLYCFLU	Glyceria fluitans
GLYC#FL	Glyceria fluitans agg.
GLYCMAX	Glyceria maxima
GLYCNEM	Glyceria nemoralis
GLYCNOT	Glyceria notata
GLYC-SP	Glyceria SPECIES
GLYCSTR	Glyceria striata
GLYIMAX	Glycine max
GLYI-SP	Glycine SPECIES
GLYYGLA	Glycyrrhiza glabra
GLYY-SP	Glycyrrhiza SPECIES
GNAPNOR	Gnaphalium norvegicum
GNAP-SP	Gnaphalium SPECIES
GNAPSUP	Gnaphalium supinum
GNAPSYL	Gnaphalium sylvaticum
GNAPULI	Gnaphalium uliginosum
GOODREP	Goodyera repens
GOOD-SP	Goodyera SPECIES
GRATNEG	Gratiola neglecta
GRATOFF	Gratiola officinalis
GRAT-SP	Gratiola SPECIES
GRIN-SP	Grindelia SPECIES
GRINSQU	Grindelia squarrosa
GROEDEN	Groenlandia densa
GROE-SP	Groenlandia SPECIES
GUIZABY	Guizotia abyssinica
GUIZ-SP	Guizotia SPECIES
GYMN*IN	Gymnadenia ×intermedia
GYMNCON	Gymnadenia conopsea
GYMN#CO	Gymnadenia conopsea agg.
GYMNDEN	Gymnadenia densiflora
GYMNODO	Gymnadenia odoratissima
GYMN-SP	Gymnadenia SPECIES
GYMODRY	Gymnocarpium dryopteris
GYMOROB	Gymnocarpium robertianum
GYMO-SP	Gymnocarpium SPECIES
GYMCDIO	Gymnocladus dioicus
GYMC-SP	Gymnocladus SPECIES
GYPSELE	Gypsophila elegans
GYPSFAS	Gypsophila fastigiata
GYPSF-A	Gypsophila fastigiata subsp. arenaria
GYPSF-F	Gypsophila fastigiata subsp. fastigiata
GYPSMUR	Gypsophila muralis
GYPSPAN	Gypsophila paniculata
GYPSPER	Gypsophila perfoliata
GYPSSCO	Gypsophila scorzonerifolia
GYPS-SP	Gypsophila SPECIES
HACKDEF	Hackelia deflexa
HACK-SP	Hackelia SPECIES
HACQEPI	Hacquetia epipactis
HACQ-SP	Hacquetia SPECIES
HAMAJAP	Hamamelis japonica
HAMAMOL	Hamamelis mollis
HAMA-SP	Hamamelis SPECIES
HAMAVIR	Hamamelis virginiana
HAMMPAL	Hammarbya paludosa
HAMM-SP	Hammarbya SPECIES
HEDEHEL	Hedera helix
HEDE-SP	Hedera SPECIES
HEDYHED	Hedysarum hedysaroides
HEDY-SP	Hedysarum SPECIES
HELEAUT	Helenium autumnale
HELEHYB	Helenium hybridum
HELE-SP	Helenium SPECIES
HELICAN	Helianthemum canum
HELIC-C	Helianthemum canum subsp. canum
HELIGRA	Helianthemum grandiflorum
HELIG-G	Helianthemum grandiflorum subsp. grandiflorum
HELIG-O	Helianthemum grandiflorum subsp. obscurum
HELINUM	Helianthemum nummularium
HELIRUP	Helianthemum rupifragum
HELI-SP	Helianthemum SPECIES
HELA*LA	Helianthus ×laetiflorus
HELA*MU	Helianthus ×multiflorus
HELAANN	Helianthus annuus
HELADEB	Helianthus debilis
HELAGIG	Helianthus giganteus
HELAPAU	Helianthus pauciflorus
HELAPET	Helianthus petiolaris
HELASAL	Helianthus salicifolius
HELA-SP	Helianthus SPECIES
HELASTR	Helianthus strumosus
HELATUB	Helianthus tuberosus
HELCDES	Helictotrichon desertorum
HELCD-B	Helictotrichon desertorum subsp. basalticum
HELCPLA	Helictotrichon planiculme
HELCPRA	Helictotrichon pratense
HELCP-H	Helictotrichon pratense subsp. hirtifolium
HELCP-P	Helictotrichon pratense subsp. pratense
HELCPUB	Helictotrichon pubescens
HELC-SP	Helictotrichon SPECIES
HELHARE	Helichrysum arenarium
HELH-SP	Helichrysum SPECIES
HELHTHI	Helichrysum thianschanicum
HELOHEL	Heliopsis helianthoides
HELO-SP	Heliopsis SPECIES
HELTEUR	Heliotropium europaeum
HELT-SP	Heliotropium SPECIES
HELLFOE	Helleborus foetidus
HELLNIG	Helleborus niger
HELLODO	Helleborus odorus
HELLORI	Helleborus orientalis
HELLPUR	Helleborus purpurascens
HELL-SP	Helleborus SPECIES
HELLVIR	Helleborus viridis
HELMECH	Helminthotheca echioides
HELM-SP	Helminthotheca SPECIES
HEMEFUL	Hemerocallis fulva
HEMELIL	Hemerocallis lilioasphodelus
HEME-SP	Hemerocallis SPECIES
HEPANOB	Hepatica nobilis
HEPA-SP	Hepatica SPECIES
HERAMAN	Heracleum mantegazzianum
HERAPER	Heracleum persicum
HERA-SP	Heracleum SPECIES
HERASPH	Heracleum sphondylium
HERAS-G	Heracleum sphondylium subsp. glabrum
HERAS-C	Heracleum sphondylium subsp. chloranthum
HERAS-S	Heracleum sphondylium subsp. sphondylium
HERAS-T	Heracleum sphondylium subsp. trachycarpum
HERMMON	Herminium monorchis
HERM-SP	Herminium SPECIES
HERNCIN	Herniaria cinerea
HERNGLA	Herniaria glabra
HERNHIR	Herniaria hirsuta
HERNINC	Herniaria incana
HERN-SP	Herniaria SPECIES
HESPMAT	Hesperis matronalis
HESPM-C	Hesperis matronalis subsp. candida
HESPM-M	Hesperis matronalis subsp. matronalis
HESPM-S	Hesperis matronalis subsp. schurii
HESPPYC	Hesperis pycnotricha
HESP-SP	Hesperis SPECIES
HESPSYL	Hesperis sylvestris
HESPS-S	Hesperis sylvestris subsp. sylvestris
HESPTRI	Hesperis tristis
HEUCSAN	Heuchera sanguinea
HEUC-SP	Heuchera SPECIES
HIBI-SP	Hibiscus SPECIES
HIBISYR	Hibiscus syriacus
HIBITRI	Hibiscus trionum
HIERALB	Hieracium albinum
HIERALP	Hieracium alpinum
HIER#AL	Hieracium alpinum agg.
HIERAPI	Hieracium apiculatum
HIERASP	Hieracium asperulum
HIERATR	Hieracium atratum
HIERBIF	Hieracium bifidum
HIERCAE	Hieracium caesium
HIERCOR	Hieracium corconticum
HIER#CO	Hieracium corconticum agg.
HIERDEC	Hieracium decipiens
HIERDIA	Hieracium diaphanoides
HIERENG	Hieracium engleri
HIERFLA	Hieracium flagelliferum
HIERFRI	Hieracium fritzei
HIER#FR	Hieracium fritzei agg.
HIERGLA	Hieracium glandulosodentatum
HIERGLU	Hieracium glaucinum
HIERGRA	Hieracium grabowskianum
HIER#HE	Hieracium heldreichii agg.
HIERHYP	Hieracium hypochoeroides
HIERCHA	Hieracium chamaedenium
HIERCHL	Hieracium chlorocephalum
HIER#CH	Hieracium chlorocephalum agg.
HIERCHR	Hieracium chrysostyloides
HIERINU	Hieracium inuloides
HIERLAE	Hieracium laevigatum
HIERLAC	Hieracium lachenalii
HIERLEV	Hieracium levicaule
HIER#MA	Hieracium macilentum agg.
HIERMAC	Hieracium maculatum
HIERMEL	Hieracium melanocephalum
HIERMIX	Hieracium mixtum
HIERMOR	Hieracium moravicum
HIERMUR	Hieracium murorum
HIERNEO	Hieracium neoplatyphyllum
HIERNIG	Hieracium nigrescens
HIER#NI	Hieracium nigrescens agg.
HIERNIR	Hieracium nigritum
HIERNIO	Hieracium nigrostylum
HIERNIV	Hieracium nivimontis
HIEROBS	Hieracium obscuratum
HIERONO	Hieracium onosmoides
HIERPED	Hieracium pedunculare
HIERPRE	Hieracium prenanthoides
HIERPSE	Hieracium pseudalbinum
HIERPUR	Hieracium purkynei
HIERRAC	Hieracium racemosum
HIERRIP	Hieracium riphaeoides
HIERRIH	Hieracium riphaeum
HIERROH	Hieracium rohlenae
HIERSAB	Hieracium sabaudum
HIERSAX	Hieracium saxifragum
HIERSCH	Hieracium schmidtii
HIERSCN	Hieracium schneiderianum
HIERSCU	Hieracium schustleri
HIERSIL	Hieracium silesiacum
HIER-SP	Hieracium SPECIES
HIERSTY	Hieracium stygium
HIERSUD	Hieracium sudeticum
HIER#SU	Hieracium sudeticum agg.
HIERSUE	Hieracium sudetotubulosum
HIERUEC	Hieracium uechtritzianum
HIERUMB	Hieracium umbellatum
HIERVAS	Hieracium vasconicum
HIERVIL	Hieracium villosum
HIERWIM	Hieracium wimmeri
HIEOAUS	Hierochloë australis
HIEOHIR	Hierochloë hirta
HIEOODO	Hierochloë odorata
HIEO#OD	Hierochloë odorata agg.
HIEOREP	Hierochloë repens
HIEO-SP	Hierochloë SPECIES
HIMAADR	Himantoglossum adriaticum
HIMAJAN	Himantoglossum jankae
HIMA-SP	Himantoglossum SPECIES
HIPPCOM	Hippocrepis comosa
HIPPEME	Hippocrepis emerus
HIPP-SP	Hippocrepis SPECIES
HIPORHA	Hippophaë rhamnoides
HIPO-SP	Hippophaë SPECIES
HIPU-SP	Hippuris SPECIES
HIPUVUL	Hippuris vulgaris
HIRSINC	Hirschfeldia incana
HIRS-SP	Hirschfeldia SPECIES
HOLCLAN	Holcus lanatus
HOLCMOL	Holcus mollis
HOLC-SP	Holcus SPECIES
HOLO-SP	Holosteum SPECIES
HOLOUMB	Holosteum umbellatum
HOLOU;P	Holosteum umbellatum var. parceglandulosum
HOLOU;U	Holosteum umbellatum var. umbellatum
HOMOALP	Homogyne alpina
HOMO-SP	Homogyne SPECIES
HOPIOBT	Hopia obtusa
HOPI-SP	Hopia SPECIES
HORDEUR	Hordelymus europaeus
HORD-SP	Hordelymus SPECIES
HOREBRE	Hordeum brevisubulatum
HOREGEN	Hordeum geniculatum
HOREJUB	Hordeum jubatum
HOREMAR	Hordeum marinum
HORE#MA	Hordeum marinum agg.
HOREMUR	Hordeum murinum
HOREM-L	Hordeum murinum subsp. leporinum
HOREM-M	Hordeum murinum subsp. murinum
HORESEC	Hordeum secalinum
HORE-SP	Hordeum SPECIES
HOREVUL	Hordeum vulgare
HOREVUG	Hordeum vulgare Distichon Group
HOREVUA	Hordeum vulgare Vulgare Group
HOST*FO	Hosta ×fortunei
HOST*SI	Hosta ×sieboldiana
HOST*SE	Hosta ×sieboldii
HOST*UN	Hosta ×undulata
HOSTPLA	Hosta plantaginea
HOST-SP	Hosta SPECIES
HOSTVEN	Hosta ventricosa
HOTTPAL	Hottonia palustris
HOTT-SP	Hottonia SPECIES
HUMULUP	Humulus lupulus
HUMUSCA	Humulus scandens
HUMU-SP	Humulus SPECIES
HUPESEL	Huperzia selago
HUPE-SP	Huperzia SPECIES
HYACLEU	Hyacinthella leucophaea
HYAC-SP	Hyacinthella SPECIES
HYAIHIS	Hyacinthoides hispanica
HYAIITA	Hyacinthoides italica
HYAINON	Hyacinthoides non-scripta
HYAI-SP	Hyacinthoides SPECIES
HYANORI	Hyacinthus orientalis
HYAN-SP	Hyacinthus SPECIES
HYDRARB	Hydrangea arborescens
HYDRMAC	Hydrangea macrophylla
HYDR-SP	Hydrangea SPECIES
HYDO-SP	Hydrocotyle SPECIES
HYDOVUL	Hydrocotyle vulgaris
HYDCMOR	Hydrocharis morsus-ranae
HYDC-SP	Hydrocharis SPECIES
HYLOANA	Hylotelephium anacampseros
HYLOARG	Hylotelephium argutum
HYLOEWE	Hylotelephium ewersii
HYLOJUL	Hylotelephium jullianum
HYLOMAX	Hylotelephium maximum
HYLOSIE	Hylotelephium sieboldii
HYLO-SP	Hylotelephium SPECIES
HYLOSPE	Hylotelephium spectabile
HYLOTEL	Hylotelephium telephium
HYLO#TE	Hylotelephium telephium agg.
HYME-SP	Hymenophyllum SPECIES
HYMETUN	Hymenophyllum tunbrigense
HYOSALB	Hyoscyamus albus
HYOSNIG	Hyoscyamus niger
HYOSN;A	Hyoscyamus niger var. agrestis
HYOSN;N	Hyoscyamus niger var. niger
HYOS-SP	Hyoscyamus SPECIES
HYPAHIR	Hyparrhenia hirta
HYPA-SP	Hyparrhenia SPECIES
HYPE*DE	Hypericum ×desetangsii
HYPE*LA	Hypericum ×laschii
HYPEANN	Hypericum annulatum
HYPEDUB	Hypericum dubium
HYPEELE	Hypericum elegans
HYPEHIR	Hypericum hirsutum
HYPEHUM	Hypericum humifusum
HYPEMAC	Hypericum maculatum
HYPE#MA	Hypericum maculatum agg.
HYPEMON	Hypericum montanum
HYPEPER	Hypericum perforatum
HYPEPUL	Hypericum pulchrum
HYPE-SP	Hypericum SPECIES
HYPETET	Hypericum tetrapterum
HYPOGLA	Hypochaeris glabra
HYPOMAC	Hypochaeris maculata
HYPORAD	Hypochaeris radicata
HYPO-SP	Hypochaeris SPECIES
HYPOUNI	Hypochaeris uniflora
HYSSOFF	Hyssopus officinalis
HYSS-SP	Hyssopus SPECIES
CHAEJAP	Chaenomeles japonica
CHAE-SP	Chaenomeles SPECIES
CHAESPE	Chaenomeles speciosa
CHANORI	Chaenorhinum origanifolium
CHAN-SP	Chaenorhinum SPECIES
CHARARO	Chaerophyllum aromaticum
CHARAUR	Chaerophyllum aureum
CHARBUL	Chaerophyllum bulbosum
CHARHIR	Chaerophyllum hirsutum
CHARNOD	Chaerophyllum nodosum
CHAR-SP	Chaerophyllum SPECIES
CHARTEM	Chaerophyllum temulum
CHAMLAW	Chamaecyparis lawsoniana
CHAMPIS	Chamaecyparis pisifera
CHAM-SP	Chamaecyparis SPECIES
CHAAALB	Chamaecytisus albus
CHAAAUS	Chamaecytisus austriacus
CHAAELO	Chamaecytisus elongatus
CHAAPUR	Chamaecytisus purpureus
CHAARAT	Chamaecytisus ratisbonensis
CHAA-SP	Chamaecytisus SPECIES
CHAASUP	Chamaecytisus supinus
CHAAVIR	Chamaecytisus virescens
CHALNOB	Chamaemelum nobile
CHAL-SP	Chamaemelum SPECIES
CHELMAJ	Chelidonium majus
CHEL-SP	Chelidonium SPECIES
CHEN*PA	Chenopodium ×paradoxum
CHEN*SC	Chenopodium ×schulzeanum
CHEN*TR	Chenopodium ×tridentinum
CHENACU	Chenopodium acuminatum
CHENALB	Chenopodium album
CHEN#AL	Chenopodium album agg.
CHENA-A	Chenopodium album subsp. album
CHENA-P	Chenopodium album subsp. pedunculare
CHENBER	Chenopodium berlandieri
CHENB-Z	Chenopodium berlandieri subsp. zschackei
CHENBON	Chenopodium bonus-henricus
CHENCAP	Chenopodium capitatum
CHENFIC	Chenopodium ficifolium
CHENFOL	Chenopodium foliosum
CHENGLA	Chenopodium glaucum
CHENHIR	Chenopodium hircinum
CHENHYB	Chenopodium hybridum
CHENCHE	Chenopodium chenopodioides
CHENKAR	Chenopodium karoi
CHENMIS	Chenopodium missouriense
CHENMUR	Chenopodium murale
CHENNIT	Chenopodium nitrariaceum
CHENOPU	Chenopodium opulifolium
CHENPOL	Chenopodium polyspermum
CHENPRO	Chenopodium probstii
CHENQUI	Chenopodium quinoa
CHENRUB	Chenopodium rubrum
CHEN-SP	Chenopodium SPECIES
CHENSTR	Chenopodium striatiforme
CHENSTI	Chenopodium strictum
CHENS-S	Chenopodium strictum subsp. strictum
CHENSUE	Chenopodium suecicum
CHENURB	Chenopodium urbicum
CHENVUL	Chenopodium vulvaria
CHIM-SP	Chimaphila SPECIES
CHIMUMB	Chimaphila umbellata
CHLODIV	Chloris divaricata
CHLOPEC	Chloris pectinata
CHLO-SP	Chloris SPECIES
CHLOTRU	Chloris truncata
CHLOVIR	Chloris virgata
CHONJUN	Chondrilla juncea
CHON-SP	Chondrilla SPECIES
CHOR-SP	Chorispora SPECIES
CHORTEN	Chorispora tenella
CHRY*MO	Chrysanthemum ×morifolium
CHRYIND	Chrysanthemum indicum
CHRY-SP	Chrysanthemum SPECIES
CHRYZAW	Chrysanthemum zawadskii
CHRSALT	Chrysosplenium alternifolium
CHRSOPP	Chrysosplenium oppositifolium
CHRS-SP	Chrysosplenium SPECIES
IBERAMA	Iberis amara
IBERSAX	Iberis saxatilis
IBERSEM	Iberis sempervirens
IBER-SP	Iberis SPECIES
IBERUMB	Iberis umbellata
ILEXAQU	Ilex aquifolium
ILEX-SP	Ilex SPECIES
ILLE-SP	Illecebrum SPECIES
ILLEVER	Illecebrum verticillatum
IMPABAL	Impatiens balfourii
IMPABAS	Impatiens balsamina
IMPAGLA	Impatiens glandulifera
IMPANOL	Impatiens noli-tangere
IMPAPAR	Impatiens parviflora
IMPASCA	Impatiens scabrida
IMPA-SP	Impatiens SPECIES
INUL*HA	Inula ×hausmannii
INUL*HY	Inula ×hybrida
INUL*MA	Inula ×magyarica
INUL*ME	Inula ×media
INUL*RI	Inula ×rigida
INUL*ST	Inula ×stricta
INUL*SU	Inula ×suaveolens
INULBRI	Inula britannica
INULCON	Inula conyzae
INULENS	Inula ensifolia
INULGER	Inula germanica
INULHEL	Inula helenium
INULHIR	Inula hirta
INULOCU	Inula oculus-christi
INULSAL	Inula salicina
INULS-A	Inula salicina subsp. aspera
INULS-S	Inula salicina subsp. salicina
INUL-SP	Inula SPECIES
IPOMHED	Ipomoea hederacea
IPOMLAC	Ipomoea lacunosa
IPOMPUR	Ipomoea purpurea
IPOM-SP	Ipomoea SPECIES
IRIS*GE	Iris ×germanica
IRIS*SA	Iris ×sambucina
IRISAPH	Iris aphylla
IRISA-A	Iris aphylla subsp. aphylla
IRISARE	Iris arenaria
IRISGRA	Iris graminea
IRISG-G	Iris graminea subsp. graminea
IRISPAL	Iris pallida
IRISPSE	Iris pseudacorus
IRISPUM	Iris pumila
IRISP-P	Iris pumila subsp. pumila
IRISSIB	Iris sibirica
IRIS-SP	Iris SPECIES
IRISSPU	Iris spuria
IRISS-S	Iris spuria subsp. spuria
IRISVAR	Iris variegata
IRISVER	Iris versicolor
ISAT-SP	Isatis SPECIES
ISATTIN	Isatis tinctoria
ISATT-P	Isatis tinctoria subsp. praecox
ISATT-T	Isatis tinctoria subsp. tinctoria
ISMECAR	Ismelia carinata
ISME-SP	Ismelia SPECIES
ISOËECH	Isoëtes echinospora
ISOËLAC	Isoëtes lacustris
ISOË-SP	Isoëtes SPECIES
ISOLSET	Isolepis setacea
ISOL-SP	Isolepis SPECIES
ISOP-SP	Isopyrum SPECIES
ISOPTHA	Isopyrum thalictroides
IVA -SP	Iva SPECIES
IVA XAN	Iva xanthiifolia
JASIMON	Jasione montana
JASI-SP	Jasione SPECIES
JOVIGLO	Jovibarba globifera
JOVIG-G	Jovibarba globifera subsp. glabrescens
JOVIG-L	Jovibarba globifera subsp. globifera
JOVI-SP	Jovibarba SPECIES
JUGLCIN	Juglans cinerea
JUGLNIG	Juglans nigra
JUGLREG	Juglans regia
JUGL-SP	Juglans SPECIES
JUNC*BR	Juncus ×brueggeri
