ShortName	FullName
RHIZOED	Rhizocarpon oederi
RHIZORP	Rhizocarpon orphninum
RHIZPAR	Rhizocarpon parvum
RHIZPER	Rhizocarpon permodestum
RHIZPET	Rhizocarpon petraeum
RHIZPHA	Rhizocarpon phalerosporum
RHIZPLI	Rhizocarpon plicatile
RHIZPOL	Rhizocarpon polycarpum
RHIZPOS	Rhizocarpon postumum
RHIZPUS	Rhizocarpon pusillum
RHIZRAP	Rhizocarpon rapax
RHIZREN	Rhizocarpon renneri
RHIZRID	Rhizocarpon ridescens
RHIZRIP	Rhizocarpon riparium
RHIZR-L	Rhizocarpon riparium ssp. lindsayanum
RHIZR-R	Rhizocarpon riparium ssp. riparium
RHIZSAA	Rhizocarpon saanaense
RHIZSAN	Rhizocarpon santessonii
RHIZSCH	Rhizocarpon schedomyces
RHIZSIM	Rhizocarpon simillimum
RHIZSOR	Rhizocarpon sorediosum
RHIZ-SP	Rhizocarpon species
RHIZSPH	Rhizocarpon sphaerosporum
RHIZSUB	Rhizocarpon subgeminatum
RHIZSUL	Rhizocarpon sublucidum
RHIZSUP	Rhizocarpon subpostumum
RHIZSUT	Rhizocarpon subtile
RHIZSUE	Rhizocarpon superficiale
RHIZUMB	Rhizocarpon umbilicatum
RHIZVIR	Rhizocarpon viridiatrum
RHIZVOR	Rhizocarpon vorax
RHIOAND	Rhizomnium andrewsianum
RHIOMAG	Rhizomnium magnifolium
RHIOPSE	Rhizomnium pseudopunctatum
RHIOPUN	Rhizomnium punctatum
RHIO-SP	Rhizomnium species
RHIPCHR	Rhizoplaca chrysoleuca
RHIPMEL	Rhizoplaca melanophthalma
RHIP-SP	Rhizoplaca species
RHODMAN	Rhodanthe manglesii
RHOD-SP	Rhodanthe species
RHOIROS	Rhodiola rosea
RHOI-SP	Rhodiola species
RHOOONT	Rhodobryum ontariense
RHOOROS	Rhodobryum roseum
RHOO-SP	Rhodobryum species
RHOE-SP	Rhododendron (Ledum) species
RHOEFER	Rhododendron ferrugineum
RHOEHIR	Rhododendron hirsutum
RHOE-SA	Rhododendron species
RHOETOM	Rhododendron tomentosum
RHOTSCA	Rhodotypos scandens
RHOT-SP	Rhodotypos species
RHUS-SP	Rhus species
RHUSTYP	Rhus typhina
RHYNALB	Rhynchospora alba
RHYNFUS	Rhynchospora fusca
RHYN-SP	Rhynchospora species
RHYCCUR	Rhynchostegiella curviseta
RHYCDUR	Rhynchostegiella durieui
RHYCJAC	Rhynchostegiella jacquinii
RHYC-SP	Rhynchostegiella species
RHYCTEE	Rhynchostegiella teesdalei
RHYCTEN	Rhynchostegiella tenella
RHYCT;L	Rhynchostegiella tenella var. litorea
RHYCT;T	Rhynchostegiella tenella var. tenella
RHYCTEU	Rhynchostegiella tenuicaulis
RHYHALO	Rhynchostegium alopecuroides
RHYHCON	Rhynchostegium confertum
RHYHMEG	Rhynchostegium megapolitanum
RHYHMUR	Rhynchostegium murale
RHYHRIP	Rhynchostegium riparioides
RHYHROT	Rhynchostegium rotundifolium
RHYH-SP	Rhynchostegium species
RHYTLOR	Rhytidiadelphus loreus
RHYT-SP	Rhytidiadelphus species
RHYTSQU	Rhytidiadelphus squarrosus
RHYTSUB	Rhytidiadelphus subpinnatus
RHYTTRI	Rhytidiadelphus triquetrus
RHYIRUG	Rhytidium rugosum
RHYI-SP	Rhytidium species
RIBEALP	Ribes alpinum
RIBEAUR	Ribes aureum
RIBEMAL	Ribes malvaceum
RIBENIG	Ribes nigrum
RIBEODO	Ribes odoratum
RIBEPET	Ribes petraeum
RIBERUB	Ribes rubrum
RIBE#RU	Ribes rubrum agg.
RIBESAN	Ribes sanguineum
RIBE-SP	Ribes species
RIBESPI	Ribes spicatum
RIBEUVA	Ribes uva-crispa
RIBEU-G	Ribes uva-crispa ssp. grossularia
RIBE*UV	Ribes uva-crispa ssp. grossularia x *uva-crispa
RIBEU-U	Ribes uva-crispa ssp. uva-crispa
RIBE*SA	Ribes x gordonianum (R. odoratum x sanguineum)
RICCCHA	Riccardia chamaedryfolia
RICCINC	Riccardia incurvata
RICCLAT	Riccardia latifrons
RICCMUL	Riccardia multifida
RICCPAL	Riccardia palmata
RICC-SP	Riccardia species
RICIATR	Riccia atromarginata
RICIBEY	Riccia beyrichiana
RICIBIC	Riccia bicarinata
RICIBIF	Riccia bifurca
RICIB;B	Riccia bifurca var. bifurca
RICIB;S	Riccia bifurca var. subinermis
RICIBRE	Riccia breidleri
RICICAN	Riccia canaliculata
RICICAV	Riccia cavernosa
RICICIL	Riccia ciliata
RICIC;C	Riccia ciliata var. ciliata
RICIC;E	Riccia ciliata var. epilosa
RICICII	Riccia ciliifera
RICICRO	Riccia crozalsii
RICICRU	Riccia crustata
RICICRY	Riccia crystallina
RICIDUP	Riccia duplex
RICIFLU	Riccia fluitans
RICIFRO	Riccia frostii
RICIGLA	Riccia glauca
RICIG;G	Riccia glauca var. glauca
RICIG;S	Riccia glauca var. subinermis
RICIGOT	Riccia gothica
RICIGOU	Riccia gougetiana
RICIG;A	Riccia gougetiana var. armatissima
RICIG;O	Riccia gougetiana var. gougetiana
RICIHUE	Riccia huebeneriana
RICILAM	Riccia lamellosa
RICILIG	Riccia ligula
RICIMAC	Riccia macrocarpa
RICIMEL	Riccia melitensis
RICIMIC	Riccia michelii
RICINIG	Riccia nigrella
RICIPAP	Riccia papillosa
RICIPER	Riccia perennis
RICIRHE	Riccia rhenana
RICISOM	Riccia sommieri
RICISOR	Riccia sorocarpa
RICIS;H	Riccia sorocarpa var. heegii
RICIS;S	Riccia sorocarpa var. sorocarpa
RICI-SP	Riccia species
RICISUB	Riccia subbifurca
RICITRA	Riccia trabutiana
RICITRI	Riccia trichocarpa
RICIWAR	Riccia warnstorfii
RICIW;S	Riccia warnstorfii var. subinermis
RICIW;W	Riccia warnstorfii var. warnstorfii
RICONAT	Ricciocarpos natans
RICO-SP	Ricciocarpos species
RICNCOM	Ricinus communis
RICN-SP	Ricinus species
RIELCOS	Riella cossoniana
RIELHEL	Riella helicophylla
RIELNOT	Riella notarisii
RIELPAR	Riella parisii
RIEL-SP	Riella species
RIMUFUR	Rimularia furvella
RIMUGIB	Rimularia gibbosa
RIMUINS	Rimularia insularis
RIMU-SP	Rimularia species
RINOALB	Rinodina albana
RINOARC	Rinodina archaea
RINOARN	Rinodina arnoldii
RINOATR	Rinodina atrocinerea
RINOBIS	Rinodina bischoffii
RINOCAL	Rinodina calcarea
RINOCAN	Rinodina cana
RINOCAP	Rinodina capensis
RINOCAS	Rinodina castanomela
RINOCAT	Rinodina castanomelodes
RINOCIN	Rinodina cinnamomea
RINOCOL	Rinodina colobina
RINOCON	Rinodina confragosa
RINOCOR	Rinodina conradii
RINOCOT	Rinodina corticola
RINODUB	Rinodina dubyana
RINOEFF	Rinodina efflorescens
RINOEXI	Rinodina exigua
RINOFRE	Rinodina freyi
RINOGEN	Rinodina gennarii
RINOGLA	Rinodina glauca
RINOGRI	Rinodina griseosoralifera
RINOIMM	Rinodina immersa
RINOINF	Rinodina inflata
RINOINS	Rinodina insularis
RINOIOD	Rinodina iodes
RINOLEC	Rinodina lecanorina
RINOLUR	Rinodina luridata
RINOMAL	Rinodina malangica
RINOMIL	Rinodina milvina
RINOMNI	Rinodina mniaraea
RINOM;M	Rinodina mniaraea var. mniaraea
RINOM;N	Rinodina mniaraea var. mniareiza
RINOMUC	Rinodina mucronulata
RINOOBN	Rinodina obnascens
RINOOLI	Rinodina olivaceobrunnea
RINOORC	Rinodina orcularia
RINOORU	Rinodina orculata
RINOOXY	Rinodina oxydata
RINOPAR	Rinodina parasitica
RINOPAV	Rinodina parvula
RINOPLA	Rinodina plana
RINOPOE	Rinodina poeltiana
RINOPOL	Rinodina polyspora
RINOPYR	Rinodina pyrina
RINORIN	Rinodina rinodinoidea
RINOROB	Rinodina roboris
RINOROS	Rinodina roscida
RINOSEP	Rinodina septentrionalis
RINOSER	Rinodina serpentini
RINOSOP	Rinodina sophodes
RINO-SP	Rinodina species
RINOSTR	Rinodina straussii
RINOTEI	Rinodina teichophila
RINOTRA	Rinodina trachytica
RINOTRE	Rinodina trevisanii
RINOTUR	Rinodina turfacea
RINOVEZ	Rinodina vezdae
RINOZWA	Rinodina zwackhiana
RINDCON	Rinodinella controversa
RIND-SP	Rinodinella species
ROBIPSE	Robinia pseudoacacia
ROBI-SP	Robinia species
ROBIVIS	Robinia viscosa
ROPA-SP	Ropalospora species
ROPAVIR	Ropalospora viridis
RORIAMP	Rorippa amphibia
RORIAUS	Rorippa austriaca
RORI*SY	Rorippa austriaca x sylvestris
RORIPAL	Rorippa palustris
RORI-SP	Rorippa species
RORISYL	Rorippa sylvestris
RORI*SL	Rorippa x anceps (R. amphibia x sylvestris)
RORI*AU	Rorippa x hungarica (R. amphibia x austriaca)
ROSAAGR	Rosa agrestis
ROSAA;A	Rosa agrestis var. agrestis
ROSAA;L	Rosa agrestis var. albiflora
ROSAA;G	Rosa agrestis var. gizellae
ROSAA;S	Rosa agrestis var. schulzei
ROSAARV	Rosa arvensis
ROSACAN	Rosa canina
ROSA#CA	Rosa canina agg.
ROSAC-C	Rosa canina ssp. canina
ROSAC-O	Rosa canina ssp. corymbifera
ROSADUM	Rosa dumalis
ROSAD-C	Rosa dumalis ssp. coriifolia
ROSAD-D	Rosa dumalis ssp. dumalis
ROSAD-S	Rosa dumalis ssp. subcanina
ROSAD-U	Rosa dumalis ssp. subcollina
ROSAELL	Rosa elliptica
ROSAFOE	Rosa foetida
ROSAGAL	Rosa gallica
ROSAGLA	Rosa glauca
ROSAHUG	Rosa hugonis
ROSAMAJ	Rosa majalis
ROSAMAR	Rosa marginata
ROSAMIC	Rosa micrantha
ROSAMUL	Rosa multiflora
ROSAPEN	Rosa pendulina
ROSARUB	Rosa rubiginosa
ROSARUG	Rosa rugosa
ROSAS;P	Rosa sericea var. pteracantha
ROSASHE	Rosa sherardii
ROSA-SP	Rosa species
ROSASPI	Rosa spinosissima
ROSATOM	Rosa tomentosa
ROSAVIL	Rosa villosa
ROSA*AL	Rosa x alba
ROSA*CE	Rosa x centifolia
ROSECLA	Roselliniella cladoniae
ROSEFRU	Roselliniella frustulosae
ROSE-SP	Roselliniella species
ROSLGRO	Roselliniopsis groedensis
ROSL-SP	Roselliniopsis species
ROSIHAP	Rosellinula haplospora
ROSI-SP	Rosellinula species
ROSTCRI	Rostraria cristata
ROST-SP	Rostraria species
RUBI-SP	Rubia species
RUBITIN	Rubia tinctorum
RUBRPOL	Rubrivena polystachya
RUBR-SP	Rubrivena SPECIES
RUBUACA	Rubus acanthodes
RUBUALB	Rubus albocarpaticus
RUBUALL	Rubus allegheniensis
RUBUAMB	Rubus ambrosius
RUBUAMP	Rubus amphimalacus
RUBUANG	Rubus angustipaniculatus
RUBUAPR	Rubus apricus
RUBUARM	Rubus armeniacus
RUBUAUS	Rubus austromoravicus
RUBUAUT	Rubus austroslovacus
RUBUBAR	Rubus barberi
RUBUBAA	Rubus barrandienicus
RUBUBAV	Rubus bavaricus
RUBUBIF	Rubus bifrons
RUBUBOH	Rubus bohemiicola
RUBUBOE	Rubus bohemopolonicus
RUBUBRD	Rubus brdensis
RUBUCAE	Rubus caesius
RUBUCAF	Rubus caflischii
RUBUCAM	Rubus camptostachys
RUBUCAN	Rubus canadensis
RUBUCAS	Rubus canescens
RUBUCAP	Rubus capricollensis
RUBUCEN	Rubus centrobohemicus
RUBUCLU	Rubus clusii
RUBUCON	Rubus constrictus
RUBUCRI	Rubus crispomarginatus
RUBUCUR	Rubus curvaciculatus
RUBUDIV	Rubus divaricatus
RUBUDOL	Rubus dollnensis
RUBUELA	Rubus elatior
RUBUEPI	Rubus epipsilos
RUBUFAB	Rubus fabrimontanus
RUBUFAS	Rubus fasciculatus
RUBUFLO	Rubus flos-amygdalae
RUBUFRA	Rubus franconicus
RUBU#FR	Rubus fruticosus agg.
RUBUGEM	Rubus geminatus
RUBUGLI	Rubus gliviciensis
RUBUGOT	Rubus gothicus
RUBUGRA	Rubus grabowskii
RUBUGRC	Rubus gracilis
RUBUGRE	Rubus graecensis
RUBUGRM	Rubus graminicolor
RUBUGRO	Rubus grossus
RUBUGUE	Rubus guentheri
RUBUGUT	Rubus guttiferus
RUBUHAD	Rubus hadracanthos
RUBUHEN	Rubus henrici-egonis
RUBUHER	Rubus hercynicus
RUBU#HI	Rubus hirtus agg.
RUBUHYP	Rubus hypomalacus
RUBUCHA	Rubus chaerophylloides
RUBUCHE	Rubus chaerophyllus
RUBUCHM	Rubus chamaemorus
RUBUIDA	Rubus idaeus
RUBUILL	Rubus illecebrosus
RUBUIND	Rubus indusiatus
RUBUJOS	Rubus josefianus
RUBUJOH	Rubus josholubii
RUBUKLE	Rubus kletensis
RUBUKOE	Rubus koehleri
RUBUKUL	Rubus kuleszae
RUBULAC	Rubus laciniatus
RUBULIV	Rubus lividus
RUBULUS	Rubus lusaticus
RUBUMAC	Rubus macrophyllus
RUBUMIC	Rubus micans
RUBUMOL	Rubus mollis
RUBUMON	Rubus montanus
RUBUMOS	Rubus moschus
RUBUMUH	Rubus muhelicus
RUBUNEM	Rubus nemoralis
RUBUNEO	Rubus nemorosus
RUBUNES	Rubus nessensis
RUBUNEE	Rubus nessensis+scissoides
RUBUOCC	Rubus occidentalis
RUBUODO	Rubus odoratus
RUBUORT	Rubus orthostachyoides
RUBUORH	Rubus orthostachys
RUBUPAR	Rubus parthenocissus
RUBUPAV	Rubus parviflorus
RUBUPED	Rubus pedemontanus
RUBUPER	Rubus pericrispatus
RUBUPEM	Rubus permollissimus
RUBUPEP	Rubus perpedatus
RUBUPEE	Rubus perperus
RUBUPEO	Rubus perrobustus
RUBUPHO	Rubus phoenicolasius
RUBUPHY	Rubus phyllostachys
RUBUPLI	Rubus plicatus
RUBUPOR	Rubus portae-moravicae
RUBUPOS	Rubus posnaniensis
RUBUPRA	Rubus praecox
RUBUPRU	Rubus pruinosus
RUBUPYR	Rubus pyramidalis
RUBURAD	Rubus radula
RUBURUD	Rubus rudis
RUBUSAL	Rubus salisburgensis
RUBUSAX	Rubus saxatilis
RUBUSCA	Rubus scaber
RUBUSCB	Rubus scabrosus
RUBUSCI	Rubus scissoides
RUBUSEC	Rubus sect. Corylifolii
RUBUSER	Rubus sect. Rubus
RUBUSEN	Rubus sendtneri
RUBUSET	Rubus senticosus
RUBUSEA	Rubus ser. Glandulosi
RUBUSCH	Rubus schleicheri
RUBUSIE	Rubus siemianicensis
RUBUSIL	Rubus silesiacus
RUBUSIV	Rubus silvae-norticae
RUBUSIA	Rubus silvaticus
RUBU-SP	Rubus species
RUBUSPR	Rubus sprengelii
RUBUSUL	Rubus sulcatus
RUBUTAB	Rubus tabanimontanus
RUBUTHE	Rubus thelybatos
RUBUTUB	Rubus tuberculatus
RUBUULM	Rubus ulmifolius
RUBUVES	Rubus vestitus
RUBUVRA	Rubus vratnensis
RUBUWAH	Rubus wahlbergii
RUBUWES	Rubus wessbergii
RUBUWIM	Rubus wimmerianus
RUBU*ID	Rubus x idaeoides (R. caesius x idaeus)
RUBUXAN	Rubus xanthocarpus
RUDBFUL	Rudbeckia fulgida
RUDBHIR	Rudbeckia hirta
RUDBLAC	Rudbeckia laciniata
RUDB-SP	Rudbeckia species
RUMEACE	Rumex acetosa
RUME*AR	Rumex acetosa x arifolius
RUME*TH	Rumex acetosa x thyrsiflorus
RUMEACT	Rumex acetosella
RUMEA-A	Rumex acetosella ssp. acetosella
RUMEA-M	Rumex acetosella ssp. multifidus
RUMEA-P	Rumex acetosella ssp. pyrenaicus
RUMEA-T	Rumex acetosella ssp. tenuifolius
RUMEALP	Rumex alpinus
RUME*LO	Rumex alpinus x longifolius ssp. sourekii
RUMEAQU	Rumex aquaticus
RUME*HY	Rumex aquaticus x hydrolapathum
RUME*LN	Rumex aquaticus x longifolius
RUMEARI	Rumex arifolius
RUMEBRO	Rumex brownii
RUME*ST	Rumex coglomeratus x obtusifolius x stenophyllus
RUMECON	Rumex confertus
RUMECOG	Rumex conglomeratus
RUME*OB	Rumex conglomeratus x obtusifolius
RUMECRI	Rumex crispus
RUMED-H	Rumex dentatus ssp. halacsyi
RUMEHYD	Rumex hydrolapathum
RUMELON	Rumex longifolius
RUMEL-L	Rumex longifolius ssp. longifolius
RUMEL-S	Rumex longifolius ssp. sourekii
RUMEMAR	Rumex maritimus
RUME*OT	Rumex maritimus x obtusifolius
RUME*SE	Rumex maritimus x stenophyllus
RUMEOBO	Rumex obovatus
RUMEOBT	Rumex obtusifolius
RUMEO;M	Rumex obtusifolius var. microcarpus
RUMEO;O	Rumex obtusifolius var. obtusifolius
RUMEO;S	Rumex obtusifolius var. subalpinus
RUMEO;T	Rumex obtusifolius var. transiens
RUMEPAL	Rumex palustris
RUME*SN	Rumex palustris x stenophyllus
RUMEPAT	Rumex patientia
RUMEP-P	Rumex patientia ssp. patientia
RUMERUG	Rumex rugosus
RUMESAN	Rumex sanguineus
RUMESCU	Rumex scutatus
RUME-SP	Rumex species
RUMESTE	Rumex stenophyllus
RUMETHY	Rumex thyrsiflorus
RUMETRI	Rumex triangulivalvis
RUME*CO	Rumex x ambigens (R. aquaticus x conglomeratus)
RUME*CR	Rumex x conspersus (R. aquaticus x crispus)
RUME*SA	Rumex x duftii (R. obtusifolius x sanguineus)
RUME*MA	Rumex x fallacinus (R. crispus x maritimus)
RUME*PA	Rumex x henrardii (R. maritimus x palustris)
RUME*OU	Rumex x hybridus (R. longifolius x obtusifolius)
RUME*SO	Rumex x intercedens (R. crispus x stenophyllus)
RUME*MR	Rumex x knafii (R. conglomeratus x maritimus)
RUME*OS	Rumex x mezei (R. alpinus x obtusifolius)
RUME*SP	Rumex x niesslii (R. conglomeratus x stenophyllus)
RUME*OI	Rumex x platyphyllos (R. aquaticus x obtusifolius)
RUME*OF	Rumex x pratensis (R. crispus x obtusifolius)
RUME*LG	Rumex x propinquus (R. crispus x longifolius)
RUME*SG	Rumex x ruehmeri (R. conglomeratus x sanguineus)
RUME*SU	Rumex x sagorskii (R. crispus x sanguineus)
RUME*HD	Rumex x schreberi (R. crispus x hydrolapathum)
RUME*CI	Rumex x schulzei (R. conglometatus x crispus)
RUTAGRA	Ruta graveolens
RUTA-SP	Ruta species
SACC-SP	Saccogyna species
SACCVIT	Saccogyna viticulosa
SACOICM	Saccomorpha icmalea
SACOOLI	Saccomorpha oligotropha
SACO-SP	Saccomorpha species
SACOULI	Saccomorpha uliginosa
SAELGLA	Saelania glaucescens
SAEL-SP	Saelania species
SAGEBAR	Sagediopsis barbara
SAGECAM	Sagediopsis campsteriana
SAGEFIS	Sagediopsis fissurisedens
SAGE-SP	Sagediopsis species
SAGIAPE	Sagina apetala
SAGIA-A	Sagina apetala ssp. apetala
SAGIA-E	Sagina apetala ssp. erecta
SAGINOD	Sagina nodosa
SAGIPRO	Sagina procumbens
SAGISAG	Sagina saginoides
SAGI-SP	Sagina species
SAGISUB	Sagina subulata
SAGI*SU	Sagina x lemoviscensis (S. procumbens x subulata)
SAGI*SA	Sagina x normaniana (S. procumbens x saginoides)
SAGOPRO	Sagiolechia protuberans
SAGORHE	Sagiolechia rhexoblephara
SAGO-SP	Sagiolechia species
SAGTLAT	Sagittaria latifolia
SAGTSAG	Sagittaria sagittifolia
SAGT-SP	Sagittaria species
SALIPRO	Salicornia prostrata
SALI-SP	Salicornia species
SALXAME	Salix  'Americana'
SALXACU	Salix acutifolia
SALXALB	Salix alba
SALXALA	Salix alba 'Tristis'
SALXAPP	Salix appendiculata
SALXAUR	Salix aurita
SALXBAB	Salix babylonica
SALXBIC	Salix bicolor
SALXCAP	Salix caprea
SALXCIN	Salix cinerea
SALXDAP	Salix daphnoides
SALXELA	Salix elaeagnos
SALXEUX	Salix euxina
SALXFRA	Salix fragilis+x rubens
SALXHAS	Salix hastata
SALXHER	Salix herbacea
SALXLAP	Salix lapponum
SALXL;D	Salix lapponum var. daphneola
SALXL;L	Salix lapponum var. lapponum
SALXMAT	Salix matsudana 'Tortuosa'
SALXMYR	Salix myrsinifolia
SALXMYT	Salix myrtilloides
SALXPEN	Salix pentandra
SALXPUR	Salix purpurea
SALXREP	Salix repens
SALXROS	Salix rosmarinifolia
SALX*VI	Salix rosmarinifolia x viminalis
SALXSIL	Salix silesiaca
SALX-SP	Salix species
SALXSTA	Salix starkeana
SALXTRI	Salix triandra
SALXT-A	Salix triandra ssp. amygdalina
SALXT-T	Salix triandra ssp. triandra
SALXVIM	Salix viminalis
SALX*TR	Salix x alopecuroides (S. fragilis x triandra)
SALX*PU	Salix x bifida (S. eleagnos x purpurea)
SALX*EL	Salix x capnoides (S. cinerea x elaeagnos)
SALX*CA	Salix x capreola (S. aurita x caprea)
SALX*PR	Salix x dichroa (S. aurita x purpurea)
SALX*RE	Salix x doniana (S. purpurea x repens)
SALX*PE	Salix x ehrhartiana (S. alba x pentandra)
SALX*VM	Salix x fruticosa (S. aurita x viminalis)
SALX*VN	Salix x holosericea (S. cinerea x viminalis)
SALX*SI	Salix x chlorophana (S. hastata x silesiaca)
SALX*RO	Salix x incubacea (S. repens x rosmarinifolia)
SALX*PN	Salix x meyeriana (S. fragilis x pentandra)
SALX*VA	Salix x mollissima (S. triandra x viminalis)
SALX*CI	Salix x multinervis (S. aurita x cinerea)
SALX*SL	Salix x nepetifolia (S. lapponum x silesiaca)
SALX*EA	Salix x oleifolia (S. caprea x elaeagnos)
SALX*MY	Salix x onusta (S. aurita x myrtilloides)
SALX*RS	Salix x parviflora (S. purpurea x rosmarinifolia)
SALX*SE	Salix x paxii (S. bicolor x silesiaca)
SALX*FR	Salix x pendulina (S. babylonica x fragilis)
SALX*RM	Salix x plicata (S. aurita x rosmarinifolia)
SALX*PP	Salix x pontederana (S. cinerea x purpurea)
SALX*CN	Salix x reichardtii (S. caprea x cinerea)
SALX*RT	Salix x retusoides (S. alpina x retusa)
SALX*FA	Salix x rubens (S. alba x fragilis)
SALX*VL	Salix x rubra (S. purpurea x viminalis)
SALX*SP	Salix x sepulcralis
SALX*SS	Salix x siegertii (S. purpurea x silesiaca)
SALX*VS	Salix x smithiana (S. capraea x viminalis)
SALX*RP	Salix x spathulata (S. aurita x repens)
SALX*SA	Salix x subaurita (S. aurita x silesiaca)
SALX*SC	Salix x subcaprea (S. caprea x silesiaca)
SALX*SB	Salix x subcinerea (S. cinerea x silesiaca)
SALX*TI	Salix x undulata (S. alba x triandra)
SALX*PA	Salix x wimmeriana (S. caprea x purpurea)
SALPSIN	Salpiglossis sinuata
SALP-SP	Salpiglossis species
SALSCOL	Salsola collina
SALS-SP	Salsola species
SALSTRA	Salsola tragus
SALST-T	Salsola tragus ssp. tragus
SALVAET	Salvia aethiopis
SALVAUS	Salvia austriaca
SALVGLU	Salvia glutinosa
SALVNEM	Salvia nemorosa
SALVOFF	Salvia officinalis
SALVPRA	Salvia pratensis
SALVREF	Salvia reflexa
SALVSCL	Salvia sclarea
SALV-SP	Salvia species
SALVSPI	Salvia spinosa
SALVSPL	Salvia splendens
SALVVER	Salvia verbenaca
SALVVET	Salvia verticillata
SALVVIR	Salvia viridis
SALV*PR	Salvia x sylvestris (S. nemorosa x pratensis)
SALNNAT	Salvinia natans
SALN-SP	Salvinia species
SAMBEBU	Sambucus ebulus
SAMBNIG	Sambucus nigra
SAMBRAC	Sambucus racemosa
SAMB-SP	Sambucus species
SAMO-SP	Samolus species
SAMOVAL	Samolus valerandi
SANGMIN	Sanguisorba minor
SANGM-B	Sanguisorba minor ssp. balearica
SANGM-M	Sanguisorba minor ssp. minor
SANGOFF	Sanguisorba officinalis
SANG-SP	Sanguisorba species
SANIEUR	Sanicula europaea
SANI-SP	Sanicula species
SANONIV	Sanionia nivalis
SANOORT	Sanionia orthothecioides
SANO-SP	Sanionia species
SANTCHA	Santolina chamaecyparissus
SANT-SP	Santolina species
SAPOOCY	Saponaria ocymoides
SAPOOFF	Saponaria officinalis
SAPO-SP	Saponaria species
SARCCLA	Sarcogyne clavus
SARCCRE	Sarcogyne cretacea
SARCDIS	Sarcogyne distinguenda
SARCFAL	Sarcogyne fallax
SARCLAT	Sarcogyne latericola
SARCPRI	Sarcogyne privigna
SARCP;C	Sarcogyne privigna var. calcicola
SARCP;P	Sarcogyne pruinosa var. platycarpoides
SARCREG	Sarcogyne regularis
SARC-SP	Sarcogyne species
SARCURC	Sarcogyne urceolata
SAROGIB	Sarcopyrenia gibba
SARO-SP	Sarcopyrenia species
SARSCAM	Sarcosagium campestre
SARS-SP	Sarcosagium species
SAREDIF	Sarea difformis
SARERES	Sarea resinae
SARE-SP	Sarea species
SATUHOR	Satureja hortensis
SATUMON	Satureja montana
SATU-SP	Satureja species
SAUTALP	Sauteria alpina
SAUT-SP	Sauteria species
SAXIBUL	Saxifraga bulbifera
SAXICUN	Saxifraga cuneifolia
SAXICYM	Saxifraga cymbalaria
SAXIGRA	Saxifraga granulata
SAXIHOS	Saxifraga hostii
SAXIH-H	Saxifraga hostii ssp. hostii
SAXIMOS	Saxifraga moschata
SAXIM-B	Saxifraga moschata ssp. basaltica
SAXINIV	Saxifraga nivalis
SAXIOPP	Saxifraga oppositifolia
SAXIO-O	Saxifraga oppositifolia ssp. oppositifolia
SAXIPAN	Saxifraga paniculata
SAXIROS	Saxifraga rosacea
SAXIR-S	Saxifraga rosacea ssp. sponhemica
SAXIR-T	Saxifraga rosacea ssp. steinmannii
SAXIROT	Saxifraga rotundifolia
SAXI-SP	Saxifraga species
SAXITRI	Saxifraga tridactylites
SAXIUMB	Saxifraga umbrosa
SAXI*UM	Saxifraga x geum (S. hirsuta x umbrosa)
SAXI*UB	Saxifraga x urbium (S. spathularis x S. umbrosa)
SCABCAN	Scabiosa canescens
SCABCOL	Scabiosa columbaria
SCABCOU	Scabiosa columbaria+lucida
SCABLUC	Scabiosa lucida
SCABL-C	Scabiosa lucida ssp. calcicola
SCABL-L	Scabiosa lucida ssp. lucida
SCABOCH	Scabiosa ochroleuca
SCAB-SP	Scabiosa species
SCAB*OC	Scabiosa x janchenii (S. columbaria x ochroleuca)
SCANPEC	Scandix pecten-veneris
SCAN-SP	Scandix species
SCAPAEQ	Scapania aequiloba
SCAPAPI	Scapania apiculata
SCAPASP	Scapania aspera
SCAPCAL	Scapania calcicola
SCAPC-C	Scapania calcicola ssp. calcicola
SCAPC-L	Scapania calcicola ssp. ligulifolia
SCAPCAR	Scapania carinthiaca
SCAPCOM	Scapania compacta
SCAPCRA	Scapania crassiretis
SCAPCUR	Scapania curta
SCAPCUS	Scapania cuspiduligera
SCAPDEG	Scapania degenii
SCAPGLA	Scapania glaucocephala
SCAPGRA	Scapania gracilis
SCAPGYM	Scapania gymnostomophila
SCAPHEL	Scapania helvetica
SCAPHYP	Scapania hyperborea
SCAPIRR	Scapania irrigua
SCAPI-I	Scapania irrigua ssp. irrigua
SCAPI-R	Scapania irrigua ssp. rufescens
SCAPKAU	Scapania kaurinii
SCAPLIN	Scapania lingulata
SCAPMAS	Scapania massalongi
SCAPMUC	Scapania mucronata
SCAPM-M	Scapania mucronata ssp. mucronata
SCAPM-P	Scapania mucronata ssp. praetervisa
SCAPNEM	Scapania nemorea
SCAPNIM	Scapania nimbosa
SCAPOBC	Scapania obcordata
SCAPORN	Scapania ornithopodioides
SCAPPAL	Scapania paludicola
SCAPPAU	Scapania paludosa
SCAPPAR	Scapania parvifolia
SCAPSCA	Scapania scandica
SCAPSCP	Scapania scapanioides
SCAPSIM	Scapania simmonsii
SCAP-SP	Scapania species
SCAPSPH	Scapania sphaerifera
SCAPSPI	Scapania spitsbergensis
SCAPSUB	Scapania subalpina
SCAPTUN	Scapania tundrae
SCAPULI	Scapania uliginosa
SCAPUMB	Scapania umbrosa
SCAPUND	Scapania undulata
SCAPVER	Scapania verrucosa
SCAPZEM	Scapania zemljae
