"ShortName"	"FullName"
"ZELK-SP"	"Zelkova species"
"ZINNELE"	"Zinnia elegans"
"ZINN-SP"	"Zinnia species"
"ZWACBER"	"Zwackhiomyces berengeriana"
"ZWACCOE"	"Zwackhiomyces coepulonus"
"ZWACIMM"	"Zwackhiomyces immersae"
"ZWACINC"	"Zwackhiomyces inconspicuus"
"ZWACMAR"	"Zwackhiomyces martinatianus"
"ZWACSPH"	"Zwackhiomyces sphinctrinaeformis"
"ZWAC-SP"	"Zwackhiomyces species"
"ZYGOCON"	"Zygodon conoideus"
"ZYGODEN"	"Zygodon dentatus"
"ZYGOFOR"	"Zygodon forsteri"
"ZYGOGRA"	"Zygodon gracilis"
"ZYGOVIR"	"Zygodon viridissimus"
"ZYGOV;V"	"Zygodon viridissimus var. viridissimus"
"ZYGOV;U"	"Zygodon viridissimus var. vulgaris"
"ZYGO-SP"	"Zygodon species"
"ABIEGRA"	"Abies grandis"
"AJUGLAX"	"Ajuga laxmannii"
"ALCHANC"	"Alchemilla anceps"
"ALCHDOS"	"Alchemilla dostalii"
"ALCHLAX"	"Alchemilla laxa"
"ALCHRHB"	"Alchemilla rhodobasis"
"ALCHSPE"	"Alchemilla speciosa"
"ASTESED"	"Aster sedifolius"
"ASTE#SE"	"Aster sedifolius agg."
"CENCECH"	"Cenchrus echinatus"
"CREPM-H"	"Crepis mollis ssp. hieracioides"
"CREPM-M"	"Crepis mollis ssp. mollis"
"EUPHS-S"	"Euphorbia seguieriana ssp. seguieriana"
"EUPHS-M"	"Euphorbia seguieriana ssp. minor"
"HELUMAN"	"Helipterum manglesii"
"ISOLSET"	"Isolepis setacea"
"ISOL-SP"	"Isolepis species"
"HELU-SP"	"Helipterum species"
"KNAU#AR"	"Knautia arvensis agg."
"MYOSLAI"	"Myosotis laxiflora"
"MYOSNEO"	"Myosotis nemorosa s.lat."
"OXALBOW"	"Oxalis bowiei"
"PINUSTR"	"Pinus strobus"
"PSEXMEN"	"Pseudotsuga menziesii"
"PSEX-SP"	"Pseudotsuga species"
"RANU#AU"	"Ranunculus auricomus agg."
"SALSCOL"	"Salsola collina"
"PHED-SP"	"Phedimus species"
"HYLT-SP"	"Hylotelephium species"
"TRIXRIM"	"x Triticosecale rimpaui"
"TRIX-SP"	"Triticale species"
"CIRS*CO"	"Cirsium x tataricum (C. canum x oleraceum)"
"CIRS*OR"	"Cirsium x erucagineum (C. oleraceum x rivulare)"
"EPIO*CH"	"Epilobium x novae-civitatis (E. ciliatum x hirsutum)"
"EQUI*FP"	"Equisetum fluviatile x palustre"
"INUL*ES"	"Inula x stricta (I. ensifolia x salicina)"
"JUNC*CE"	"Juncus x brueggeri (J. conglomeratus x effusus)"
"SILE*DL"	"Silene x hampeana (S. dioica x latifolia ssp. alba)"
"VIOL*AH"	"Viola x hirtaeformis (V. ambigua x hirta)"
"VIOL*CH"	"Viola x interjecta (V. collina x hirta)"
"VIOL*HO"	"Viola x scabra (V. hirta x odorata)"
"VIOL*OS"	"Viola x vindobonensis (V. odorata x suavis)"
"RHOE*FH"	"Rhododendron x intermedium (R. ferrugineum x hirsutum)"
"SPHGREC"	"Sphagnum recurvum agg."
"BOLBYAG"	"Bolboschoenus yagara"
"BOLBLAT"	"Bolboschoenus laticarpus"
"BOLBPLA"	"Bolboschoenus planiculmis"
"BOLBGLA"	"Bolboschoenus glaucus"
"LINDDUB"	"Lindernia dubia"
"FALL*BO"	"Fallopia x bohemica (F. japonica x sachalinensis)"
"LEMAFLU"	"Lemanea fluviatilis"
"LEMATOR"	"Lemanea torulosa"
"PARACAT"	"Paralemanea catenata"
"CHABCOT"	"Chara contraria"
"NITEMUC"	"Nitella mucronata"
"NITEBAT"	"Nitella batrachosperma"
"ABIECEP"	"Abies cephalonica"
"ABIECON"	"Abies concolor"
"ABIEHOM"	"Abies homolepis"
"ABIENOR"	"Abies nordmanniana"
"ACANBAL"	"Acanthus balcanicus"
"ACERGIN"	"Acer ginnala"
"ACERJAP"	"Acer japonicum"
"ACERPAL"	"Acer palmatum"
"ACONF*V"	"Aconitum firmum ssp. moravicum x variegatum"
"ACON*CA"	"Aconitum x cammarum"
"ACON*EX"	"Aconitum x exaltatum (A. plicatum x variegatum)"
"ACTIDEL"	"Actinidia deliciosa"
"AESCOCT"	"Aesculus octandra"
"AESCPAV"	"Aesculus pavia"
"AESC*CA"	"Aesculus x carnea (A. hippocastanum x pavia)"
"AGRTC*V"	"Agrostis capillaris x vinealis"
"AGRTG*S"	"Agrostis gigantea x stolonifera"
"AGRTS*V"	"Agrostis stolonifera x vinealis"
"AGRT*CA"	"Agrostis x castriferrei (A. canina x stolonifera)"
"AGRT*ME"	"Agrostis x mercieri (A. canina x capillaris)"
"AGRT*MU"	"Agrostis x murbeckii (A. capillaris x stolonifera)"
"ACHICLY"	"Achillea clypeolata"
"ACHIC*P"	"Achillea collina x pratensis"
"ACHICHR"	"Achillea chrysocoma"
"ACHIM*P"	"Achillea millefolium x pratensis"
"ACHI*IN"	"Achillea x incognita (A. millefolium x pannonica)"
"AJUGGLA"	"Ajuga glabra"
"AJUG*AD"	"Ajuga x adulterina (A. genevensis x pyramidalis)"
"AJUG*HA"	"Ajuga x hampeana (A. pyramidalis x reptans)"
"AJUG*HY"	"Ajuga x hybrida (A. genevensis x reptans)"
"ALCERUG"	"Alcea rugosa"
"ALCHCOJ"	"Alchemilla conjuncta"
"ALCHSEA"	"Alchemilla sericata"
"ALLUAFL"	"Allium aflatunense"
"ALLUGIG"	"Allium giganteum"
"ALLUKAR"	"Allium karataviense"
"ALLUNUT"	"Allium nutans"
"ALLUORE"	"Allium oreophilum"
"ALLUPAA"	"Allium paradoxum var. normale"
"ALLUPAD"	"Allium paradoxum var. paradoxum"
"ALLUROS"	"Allium roseum"
"ALLUSTI"	"Allium stipitatum"
"ALLU*PR"	"Allium x proliferum (A. cepa x fistulosum)"
"ALLUZEB"	"Allium zebdanense"
"ALNU*PU"	"Alnus x pubescens (A. glutinosa x incana)"
"ALNU*SI"	"Alnus x silesiaca (A. glutinosa x rugosa)"
"ALOPPRT"	"Alopecurus pratensis ssp. pratensis"
"ALOPPRE"	"Alopecurus pratensis ssp. pseudonigricans"
"ALOP*BR"	"Alopecurus x brachystylus (A. geniculatus x pratensis)"
"ALYSARG"	"Alyssum argenteum"
"AMARCAD"	"Amaranthus caudatus ssp. caudatus"
"AMARCAA"	"Amaranthus caudatus ssp. saueri"
"AMARGRE"	"Amaranthus graecizans ssp. graecizans"
"AMARGRC"	"Amaranthus graecizans ssp. sylvestris"
"AMARGRI"	"Amaranthus graecizans ssp. thellungianus"
"AMAR*AL"	"Amaranthus x alleizettei (A. caudatus x powelii)"
"AMAR*OZ"	"Amaranthus x ozanonii (A. powellii x retroflexus)"
"AMAR*TU"	"Amaranthus x turicensis (A. cruentus x retroflexus)"
"AMBRPSI"	"Ambrosia psilostachya"
"AMSILYC"	"Amsinckia lycopsoides"
"ANAGLAT"	"Anagallis latifolia"
"ANAG*DO"	"Anagallis x doerfleri (A. arvensis x foemina)"
"ANEO*SE"	"Anemone x seemenii (A. nemorosa x ranunculoides)"
"ANGESYV"	"Angelica sylvestris ssp. montana"
"ANGESYE"	"Angelica sylvestris ssp. sylvestris"
"ANCH""LY"	"Anchusa ""Lycopsis"""
"ANCHSUB"	"Anchusa subgen. Anchusa"
"ANTMCRE"	"Anthemis cretica"
"ARAIH*N"	"Arabis hirsuta x nemorensis"
"ARAIH*S"	"Arabis hirsuta x sagittata"
"ARCT*AM"	"Arctium x ambiguum (A. lappa x tomentosum)"
"ARCT*CI"	"Arctium x cimbricum (A. lappa x nemorosum)"
"ARCT*MA"	"Arctium x maassii (A. minus x nemorosum)"
"ARCT*MI"	"Arctium x mixtum (A. minus x tomentosum)"
"ARCT*NE"	"Arctium x neumannii (A. nemorosum x tomentosum)"
"ARCT*NO"	"Arctium x nothum (A. lappa x minus)"
"ARGYFRU"	"Argyranthemum frutescens"
"ARISDUR"	"Aristolochia durior"
"ARONMEL"	"Aronia melanocarpa"
"ARON*PR"	"Aronia x prunifolia"
"ARRHELT"	"Arrhenatherum elatius ssp. bulbosum"
"ARRHELI"	"Arrhenatherum elatius ssp. elatius"
"ARTEGNA"	"Artemisia gnaphalodes"
"ARTEREP"	"Artemisia repens"
"ASPRTIC"	"Asperula tinctoria ssp. hungarorum"
"ASPRTIT"	"Asperula tinctoria ssp. tinctoria"
"ASPL""CE"	"Asplenium ""Ceterach"""
"ASPL""PH"	"Asplenium ""Phyllitis"""
"ASPLTRC"	"Asplenium trichomanes ssp. hastatum"
"ASPL*BA"	"Asplenium x baumgartenii (A. septentrionale x trichomane"
"ASPL*CL"	"Asplenium x clermontiae (A. ruta-muraria x trichom s qua"
"ASPL*PO"	"Asplenium x poscharskyanum (A. adulterinum x viride)"
"ASTED*N"	"Aster dumosus x novi-belgii"
"ASTEERI"	"Aster ericoides"
"ASTEMAC"	"Aster macrophyllus"
"ASTEPAR"	"Aster parviflorus"
"ASTEPRA"	"Aster praealtus"
"ASTETRA"	"Aster tradescantii"
"ASTIARE"	"Astilbe arendsii"
"ASTAALO"	"Astragalus alopecuroides"
"ATRPHET"	"Atriplex heterosperma"
"ATRPHOT"	"Atriplex hortensis var. rubra"
"ATRPH*S"	"Atriplex hortensis x sagittata"
"ATRPPRS"	"Atriplex prostrata ssp. latifolia"
"ATRP*NO"	"Atriplex x northusiana (A. oblongifolia x patula)"
"AURISAA"	"Aurinia saxatilis ssp. arduini"
"AVENSAV"	"Avena sativa group Contracta"
"AVENSAI"	"Avena sativa group Chinensis"
"AVENSAA"	"Avena sativa group Praegravis"
"AVENSAB"	"Avena sativa group Sativa"
"AVEN*VI"	"Avena x vilis (A. fatua x sativa ssp. sativa)"
"AVEEFLX"	"Avenella flexuosa ssp. corsica"
"AVEEFLU"	"Avenella flexuosa ssp. flexuosa"
"BARB*AB"	"Barbarea x abortiva (B. vulgaris ssp. arcuata x vulgari"
"BECKSYZ"	"Beckmannia syzigachne"
"BETAVUG"	"Beta vulgaris group Altissima"
"BETAVUA"	"Beta vulgaris group Cicla"
"BETAVUR"	"Beta vulgaris group Rapacea"
"BETAVUI"	"Beta vulgaris group Vulgaris"
"BETU""PE"	"Betula ""petraea"""
"BETUALL"	"Betula alleghaniensis"
"BETULEN"	"Betula lenta"
"BETUPAP"	"Betula papyrifera"
"BETU*AU"	"Betula x aurata (B. pendula x pubescens)"
"BETU*SE"	"Betula x seideliana (B. carpatica x nana)"
"BIDE*PO"	"Bidens x polakii (B. radiata x tripartita)"
"BRAY*CU"	"Brachypodium x cugnacii (B. pinnatum x sylvaticum)"
"BRAZIBE"	"Brachyscome iberidifolia"
"BRAZ-SE"	"Brachyscome species"
"BRASCHI"	"Brassica chinensis"
"BRASNAU"	"Brassica napus ssp. napobrassica"
"BRASNAS"	"Brassica napus ssp. napus"
"BRASOLR"	"Brassica oleracea var. botrytis"
"BRASOLA"	"Brassica oleracea var. capitata"
"BRASOLC"	"Brassica oleracea var. gemmifera"
"BRASOLB"	"Brassica oleracea var. gongylodes"
"BRASOLD"	"Brassica oleracea var. italica"
"BRASOLF"	"Brassica oleracea var. medullosa"
"BRASOLG"	"Brassica oleracea var. ramosa"
"BRASOLH"	"Brassica oleracea var. sabauda"
"BRASOLI"	"Brassica oleracea var. sabellica"
"BRASOLJ"	"Brassica oleracea var. viridis"
"BRASPEK"	"Brassica pekinensis"
"BRASRAA"	"Brassica rapa ssp. oleifera"
"BRASRAB"	"Brassica rapa ssp. rapa"
"BRASRAC"	"Brassica rapa var. komatsuna"
"BRASRAD"	"Brassica rapa var. nipposinica"
"BRIZMAX"	"Briza maxima"
"BROMERT"	"Bromus erectus ssp. erectus"
"BROMERU"	"Bromus erectus ssp. longiflorus"
"BROMHOE"	"Bromus hordeaceus ssp. pseudothominii"
"BROMPUM"	"Bromus pumpellianus"
"BROMRIP"	"Bromus riparius"
"BROMSEL"	"Bromus secalinus ssp. decipiens"
"BROMSEI"	"Bromus secalinus ssp. secalinus"
"BUGLARN"	"Buglossoides arvensis ssp. sibthorpiana"
"BUPLCRO"	"Bupleurum croceum"
"BUPLPAC"	"Bupleurum pachnospermum"
"BUPL*SI"	"Bupleurum x sitenskyi (B. falcatum x longifolium ssp. lo"
"CALA*AC"	"Calamagrostis x acutiflora (C. arundinacea x epigejos)"
"CALMNET"	"Calamintha nepeta ssp. glandulosa"
"CALMNEA"	"Calamintha nepeta ssp. nepeta"
"CALFPAU"	"Caltha palustris ssp. cornuta"
"CALFPAS"	"Caltha palustris ssp. laeta"
"CALFPAT"	"Caltha palustris ssp. palustris"
"CALFPAR"	"Caltha palustris ssp. procumbens"
"CALZFLO"	"Calycanthus floridus"
"CALZ-SP"	"Calycanthus species"
"CAMPGLA"	"Campanula glomerata ssp. glomerata"
"CAMPLAC"	"Campanula lactiflora"
"CAMPSPE"	"Campanula speciosa"
"CAMP*IS"	"Campanula x iserana (C. rhomboidalis x rotundifolia)"
"CAMP*PI"	"Campanula x pilousii (C. bohemica x rotundifolia)"
"CAMSRAD"	"Campsis radicans"
"CAMS-SP"	"Campsis species"
"CANN*IN"	"Cannabis x intersita (C. ruderalis x sativa)"
"CARDAMB"	"Cardamine amara ssp. austriaca"
"CARDD*P"	"Cardamine dentata x pratensis"
"CARD*SM"	"Cardamine x smejkalii (C. matthioli x pratensis)"
"CARU*GR"	"Carduus x grenieri (C. nutans x personata)"
"CARU*LE"	"Carduus x leptocephalus (C. acanthoides x crispus)"
"CARU*OR"	"Carduus x orthocephalus (C. acanthoides x nutans)"
"CARU*SE"	"Carduus x sepincola (C. crispus x personata)"
"CARU*ST"	"Carduus x stangii (C. crispus x nutans)"
"CAREACC"	"Carex acuta ssp. acuta"
"CAREACA"	"Carex acuta ssp. intermedia"
"CAREB*P"	"Carex brizoides x pseudobrizoides"
"CARED*L"	"Carex demissa x lepidocarpa"
"CAREDER"	"Carex derelicta"
"CAREDII"	"Carex digitata+pallens"
"CAREOBT"	"Carex obtusata"
"CAREPEI"	"Carex pediformis ssp. macroura"
"CARE*AL"	"Carex x allolepis (C. acuta x cespitosa)"
"CARE*AS"	"Carex x alsatica (C. demissa x flava)"
"CARE*AU"	"Carex x auronensis (C. acuta x acutiformis)"
"CARE*BO"	"Carex x boenninghauseniana (C. paniculata x remota)"
"CARE*CS"	"Carex x csomadensis (C. riparia x vesicaria)"
"CARE*DE"	"Carex x decolorans (C. bigelowii x nigra)"
"CARE*EL"	"Carex x elytroides (C. acuta x nigra)"
"CARE*FI"	"Carex x figertii (C. davalliana x dioica)"
"CARE*FO"	"Carex x fontis-sancti (C. flacca x panicea)"
"CARE*FR"	"Carex x frankii (C. cespitosa x elata)"
"CARE*GA"	"Carex x gaudiniana (C. dioica x echinata)"
"CARE*GE"	"Carex x germanica (C. diandra x paniculata)"
"CARE*GI"	"Carex x ginsiensis (C. montana x pilulifera)"
"CARE*IN"	"Carex x interjecta (C. caryophyllea x umbrosa)"
"CARE*LE"	"Carex x leutzii (C. hostiana x lepidocarpa)"
"CARE*LI"	"Carex x ligniciensis (C. buekii x nigra)"
"CARE*LM"	"Carex x limnogena (C. appropinquata x diandra)"
"CARE*OH"	"Carex x ohmuelleriana (C. brizoides x remota)"
"CARE*PA"	"Carex x pannewitziana (C. rostrata x vesicaria)"
"CARE*PU"	"Carex x pauliniana (C. hostiana x viridula)"
"CARE*PE"	"Carex x peraffinis (C. cespitosa x nigra)"
"CARE*PI"	"Carex x pieperana (C. flava x lepidocarpa)"
"CARE*PR"	"Carex x prolixa (C. acuta x elata)"
"CARE*PS"	"Carex x pseudoturfosa (C. elata x nigra)"
"CARE*SC"	"Carex x schatzii (C. lepidocarpa x viridula)"
"CARE*SO"	"Carex x solstitialis (C. appropinquata x paniculata)"
"CARE*SU"	"Carex x suziella (C. praecox x stenophylla)"
"CARE*TO"	"Carex x toezensis (C. melanostachya x riparia)"
"CARE*VI"	"Carex x villacensis (C. fritschii x montana)"
"CARE*VR"	"Carex x vratislaviensis (C. acuta x buekii)"
"CARE*WO"	"Carex x wolteri (C. pseudocyperus x vesicaria)"
"CARE*XA"	"Carex x xanthocarpa (C. flava x hostiana)"
"CARLBIS"	"Carlina biebersteinii ssp. sudetica"
"CATLBIG"	"Catalpa bignonioides"
"CATL-SP"	"Catalpa species"
"CELAORB"	"Celastrus orbiculatus"
"CELTAUS"	"Celtis australis"
"CENA*AS"	"Centaurium x aschersonianum (C. littorale ssp. compressu"
"CERAHOO"	"Cerastium holosteoides ssp. triviale"
"CERALIT"	"Cerastium litigiosum"
"CICE-SP"	"Cicer species"
"CICRMAR"	"Cicerbita macrophylla ssp. uralensis"
"CICHINY"	"Cichorium intybus ssp. foliosum"
"CICHINB"	"Cichorium intybus ssp. intybus"
"CIRSA*C"	"Cirsium acaule x canum x oleraceum"
"CIRS*AF"	"Cirsium x affine (C. heterophyllum x oleraceum)"
"CIRS*AL"	"Cirsium x alpestre (C. acaule x heterophyllum)"
"CIRS*AM"	"Cirsium x ambiguum (C. heterophyllum x rivulare)"
"CIRS*AS"	"Cirsium x aschersonianum (C. canum x tuberosum)"
"CIRS*AU"	"Cirsium x austropannonicum (C. canum x pannonicum)"
"CIRS*BI"	"Cirsium x bipontinum (C. oleraceum x vulgare)"
"CIRS*BR"	"Cirsium x breuninum (C. heterophyllum x vulgare)"
"CIRS*CE"	"Cirsium x celakovskyanum (C. arvense x palustre)"
"CIRS*FR"	"Cirsium x freyerianum (C. acaule x pannonicum)"
"CIRS*GE"	"Cirsium x gerhardtii (C. eriophorum x vulgare)"
"CIRS*HE"	"Cirsium x hemipterum (C. palustre x pannonicum)"
"CIRS*HY"	"Cirsium x hybridum (C. oleracum x palustre)"
"CIRS*KI"	"Cirsium x kirschlegeri (C. acaule x palustre)"
"CIRS*KO"	"Cirsium x kornhuberi (C. pannonicum x rivulare)"
"CIRS*MO"	"Cirsium x moravicum (C. arvense x rivulare)"
"CIRS*MU"	"Cirsium x muellneri (C. oleracum x pannonicum)"
"CIRS*PO"	"Cirsium x podperae (C. canum x oleraceum x rivulare)"
"CIRS*RE"	"Cirsium x reichenbachianum (C. arvense x oleraceum)"
"CIRS*RI"	"Cirsium x rigens (C. acaule x oleraceum)"
"CIRS*SA"	"Cirsium x sabaudum (C. acaule x vulgare)"
"CIRS*SE"	"Cirsium x sextenum (C. acaule x arvense)"
"CIRS*SI"	"Cirsium x siegertii (C. canum x rivulare)"
"CIRS*SL"	"Cirsium x silesiacum (C. canum x palustre)"
"CIRS*SO"	"Cirsium x soroksarense (C. arvense x canum)"
"CIRS*SU"	"Cirsium x subalpinum (C. palustre x rivulare)"
"CIRS*SB"	"Cirsium x subspinuligerum (C. palustre x vulgare)"
"CIRS*WA"	"Cirsium x wankelii (C. heterophyllum x palustre)"
"CIRS*WE"	"Cirsium x wettsteinii (C. canum x oleraceum x palustre)"
"CIRS*WI"	"Cirsium x winklerianum (C. acaule x canum)"
"COCHOFF"	"Cochlearia officinalis"
"CONYTRI"	"Conyza triloba"
"CORFSEL"	"Cortaderia selloana"
"CORF-SP"	"Cortaderia species"
"CORY*BU"	"Corydalis x budensis (C. cava x solida)"
"CORY*CA"	"Corydalis x campylochila (C. intermedia x solida)"
"CRATMOL"	"Crataegus mollis"
"CRATPER"	"Crataegus persimilis"
"CRAT*CA"	"Crataegus x calycina"
"CROUFLA"	"Crocus flavus"
"CROUCHR"	"Crocus chrysanthus"
"CRYMJAP"	"Cryptomeria japonica"
"CUCRPEO"	"Cucurbita pepo group Giromontiina"
"CUCRPEA"	"Cucurbita pepo group Microcarpina"
"CUCRPEB"	"Cucurbita pepo group Patisonnina"
"CUCRPEC"	"Cucurbita pepo group Pepo"
"CYNXFLO"	"Cynoxylon floridum"
"CYNX-SP"	"Cynoxylon species"
"CYPEERA"	"Cyperus eragrostis"
"CYSOBUL"	"Cystopteris bulbifera"
"DACY*IN"	"Dactylis x intercedens (D. glomerata x polygama)"
"DACO*AS"	"Dactylorhiza x aschersoniana (D. incarnata x majalis)"
"DACO*BR"	"Dactylorhiza x braunii (D. fuchsii x majalis)"
"DACO*BA"	"Dactylorhiza x braunii nothossp. lilacina (D. fuchsii x"
"DACO*BU"	"Dactylorhiza x braunii nothossp. smitakii (D. fuchsii ss"
"DACO*CA"	"Dactylorhiza x carnea (D. incarnata x maculata)"
"DACO*DU"	"Dactylorhiza x dufftiana (D. majalis x traunsteineri)"
"DACO*JE"	"Dactylorhiza x jestrebinensis (D. bohemica x majalis)"
"DACO*KE"	"Dactylorhiza x kernerorum (D. fuchsii x incarnata)"
"DACO*PR"	"Dactylorhiza x prochazkana (D. bohemica x maculata)"
"DACO*RU"	"Dactylorhiza x ruppertii (D. majalis x sambucina)"
"DACO*SI"	"Dactylorhiza x silvae-gabretae (D. fuchsii x traunsteine"
"DACO*VE"	"Dactylorhiza x vermeuleniana (D. maculata x majalis)"
"DANT*BR"	"Danthonia x breviaristata (D. alpina x decumbens)"
"DATUFER"	"Datura ferox"
"DATUSTA"	"Datura stramonium var. stramonium"
"DATUSTM"	"Datura stramonium var. tatula"
"DAUCCAO"	"Daucus carota ssp. carota"
"DAUCCAT"	"Daucus carota ssp. sativus"
"DENT*PA"	"Dentaria x paxiana (D. enneaphyllos x glandulosa)"
"DESCCEP"	"Deschampsia cespitosa ssp. austrobohemica"
"DESCCEI"	"Deschampsia cespitosa ssp. cespitosa"
"DESCCET"	"Deschampsia cespitosa ssp. gaudinii"
"DESCCEO"	"Deschampsia cespitosa ssp. parviflora"
"DEUTGRA"	"Deutzia gracilis"
"DIAN*DU"	"Dianthus x dufftii (D. carthusianorum x deltoides)"
"DIAN*HE"	"Dianthus x helwigii (D. armeria x deltoides)"
"DIAN*LO"	"Dianthus x lorberi (D. carthusianorum ssp. carthus x syl"
"DIAN*LU"	"Dianthus x lucae (D. arenaria x carthusianorum)"
"DICEEXI"	"Dicentra eximia"
"DICEFOR"	"Dicentra formosa"
"DICE-SP"	"Dicentra species"
"DICESPE"	"Dicentra spectabilis"
"DICHSER"	"Dichanthium sericeum"
"DIPA""DI"	"Dipsacus ""Dipsacus"""
"DIPA""VI"	"Dipsacus ""Virga"""
"DIPA*PS"	"Dipsacus x pseudosylvestris (D. fullonum x laciniatus)"
"DITTGRA"	"Dittrichia graveolens"
"DRYOA*E"	"Dryopteris affinis x expansa"
"DRYOORE"	"Dryopteris oreades"
"DRYO*AM"	"Dryopteris x ambroseae (D. dilatata x expansa)"
"ECHIMUR"	"Echinochloa muricata"
"ECHO*PE"	"Echinops x pellenzianus (E. exaltatus x sphaerocephalus)"
"EICHCRA"	"Eichhornia crassipes"
"ELAEUMB"	"Elaeagnus umbellata"
"ELATHYR"	"Elatine hydropiper s.str."
"ELATORT"	"Elatine orthosperma"
"ELEOUNG"	"Eleocharis uniglumis ssp. sterneri"
"ELEOUNL"	"Eleocharis uniglumis ssp. uniglumis"
"ELYM""LE"	"Elymus ""Leymus"""
"ELYMCAA"	"Elymus canadensis"
"ELYMHIP"	"Elymus hispidus ""ssp. campestris"""
"ELYMREE"	"Elymus repens var. caesius"
"ELYMREN"	"Elymus repens var. repens"
"ELYMSEC"	"Elymus sect. Elymus"
"ELYMSET"	"Elymus sect. Elytrigia"
"ELYMTRA"	"Elymus trachycaulus"
"ELYM*MU"	"Elymus x mucronatus (E. hispidus x repens)"
"EMPEH*N"	"Empetrum hermaphroditum x nigrum"
"EPIOHYP"	"Epilobium hypericifolium"
"EPIO*AG"	"Epilobium x aggregatum (E. montanum x obscurum)"
"EPIO*AM"	"Epilobium x amphibolum (E. alpestre x alsinifolium)"
"EPIO*BE"	"Epilobium x beckhausii (E. montanum x tetragonum)"
"EPIO*BO"	"Epilobium x boissieri (E. alsinifolium x anagallidifoliu"
"EPIO*BR"	"Epilobium x brachiatum (E. obscurum x roseum)"
"EPIO*CE"	"Epilobium x celakovskyanum (E. anagallidifolium x nutans"
"EPIO*DA"	"Epilobium x dacicum (E. obscurum x parviflorum)"
"EPIO*DS"	"Epilobium x dasycarpum (E. anagallidifolium x palustre)"
"EPIO*DE"	"Epilobium x decipiens (E. collinum x obscurum)"
"EPIO*DU"	"Epilobium x duftii (E. lamyi x roseum)"
"EPIO*ER"	"Epilobium x erroneum (E. hirsutum x montanum)"
"EPIO*FA"	"Epilobium x facchinii (E. alsinifolium x montanum)"
"EPIO*FI"	"Epilobium x finitimum (E. alsinifolium x nutans)"
"EPIO*FL"	"Epilobium x floridulum (E. ciliatum x parviflorum)"
"EPIO*FO"	"Epilobium x fossicola (E. ciliatum x palustre)"
"EPIO*GL"	"Epilobium x glanduligerum (E. collinum x roseum)"
"EPIO*GO"	"Epilobium x goerzii (E. hirsutum x roseum)"
"EPIO*HA"	"Epilobium x haussknechtianum (E. lamyi x montanum)"
"EPIO*HY"	"Epilobium x haynaldianum (E. alsinifolium x palustre)"
"EPIO*HE"	"Epilobium x hectori-leveilleanum (E. alpestre x collinum"
"EPIO*HT"	"Epilobium x heterocaule (E. montanum x roseum)"
"EPIO*IG"	"Epilobium x iglaviense (E. ciliatum x lamyi)"
"EPIO*IN"	"Epilobium x interjectum (E. ciliatum x montanum)"
"EPIO*JO"	"Epilobium x josefi-holubii (E. alsinifolium x ciliatum)"
"EPIO*KR"	"Epilobium x krausei (E. collinum x palustre)"
"EPIO*LA"	"Epilobium x laschianum (E. palustre x tetragonum)"
"EPIO*LI"	"Epilobium x limosum (E. montanum x parviflorum)"
"EPIO*ME"	"Epilobium x mentiens (E. ciliatum x tetragonum)"
"EPIO*MO"	"Epilobium x montaniforme (E. montanum x palustre)"
"EPIO*NU"	"Epilobium x nutantiflorum (E. ciliatum x roseum)"
"EPIO*PE"	"Epilobium x percollinum (E. collinum x tetragonum)"
"EPIO*PR"	"Epilobium x persicinum (E. parviflorum x roseum)"
"EPIO*PO"	"Epilobium x probstii (E. lamyi x palustre)"
"EPIO*PC"	"Epilobium x prochazkae (E. alpestre x ciliatum)"
"EPIO*PS"	"Epilobium x pseudotrigonum (E. alpestre x montanum)"
"EPIO*PU"	"Epilobium x purpureum (E. palustre x roseum)"
"EPIO*RI"	"Epilobium x rivulare (E. palustre x parviflorum)"
"EPIO*RV"	"Epilobium x rivulicola (E. alsinifolium x obscurum)"
"EPIO*SE"	"Epilobium x semiadnatum (E. lamyi x tetragonum)"
"EPIO*SC"	"Epilobium x schmidtianum (E. obscurum x palustre)"
"EPIO*SH"	"Epilobium x schulzeanum (E. collinum x parviflorum)"
"EPIO*SI"	"Epilobium x similatum (E. nutans x palustre)"
"EPIO*SU"	"Epilobium x subhirsutum (E. hirsutum x parviflorum)"
"EPIO*UE"	"Epilobium x uechtritzianum (E. alpestre x obscurum)"
"EPIO*VI"	"Epilobium x vicinum (E. ciliatum x obscurum)"
"EPIO*WA"	"Epilobium x waterfallii (E. hirsutum x palustre)"
"EPIO*WE"	"Epilobium x weissenburgense (E. parviflorum x tetragonum"
"EPIPGRE"	"Epipactis greuteri"
"EPIPHEB"	"Epipactis helleborine ssp. helleborine"
"EPIPHEO"	"Epipactis helleborine ssp. orbicularis"
"EPIPLET"	"Epipactis leptochila ssp. leptochila"
"EPIPLEO"	"Epipactis leptochila ssp. neglecta"
"EPIPMOR"	"Epipactis moravica"
"EPIPPSE"	"Epipactis pseudopurpurata"
"EPIPTAL"	"Epipactis tallosii"
"EPIP*BR"	"Epipactis x breinerorum (E. greuteri x helleborine)"
"EPIP*SC"	"Epipactis x schmalhausenii (E. atrorubens x helleborine)"
"EQUI*ME"	"Equisetum x meridionale (E. ramosissimum x variegatum)"
"ERAGALB"	"Eragrostis albensis"
"ERAGMEX"	"Eragrostis mexicana"
"ERAGPEC"	"Eragrostis pectinacea"
"ERAGTEF"	"Eragrostis tef"
